Well Name,Depth,GR,AC,DEN,K
JY59-3HF,3158.1599,161.274,230.197,2.642,2.593
JY59-3HF,3158.2849,160.654,231.041,2.641,2.563
JY59-3HF,3158.4099,160.735,232.201,2.64,2.5
JY59-3HF,3158.5349,161.455,232.848,2.636,2.399
JY59-3HF,3158.6599,162.425,232.381,2.63,2.355
JY59-3HF,3158.9099,163.789,230.189,2.627,2.37
JY59-3HF,3159.0349,163.964,229.789,2.632,2.377
JY59-3HF,3159.1599,164.008,230.051,2.638,2.42
JY59-3HF,3159.2849,163.914,230.34,2.641,2.516
JY59-3HF,3159.4099,163.549,229.594,2.643,2.57
JY59-3HF,3159.5349,162.794,228.549,2.64,2.629
JY59-3HF,3159.9099,159.916,228.836,2.642,2.67
JY59-3HF,3160.0349,160.171,230.306,2.648,2.622
JY59-3HF,3160.1599,161.061,231.85,2.651,2.554
JY59-3HF,3160.2849,162.239,232.881,2.65,2.484
JY59-3HF,3160.4099,163.172,233.113,2.645,2.444
JY59-3HF,3160.5349,163.634,232.629,2.631,2.423
JY59-3HF,3160.6599,163.843,231.837,2.616,2.388
JY59-3HF,3160.9099,164.788,231.563,2.617,2.391
JY59-3HF,3161.0349,165.745,231.812,2.63,2.404
JY59-3HF,3161.1599,166.811,231.957,2.637,2.432
JY59-3HF,3161.2849,167.791,231.829,2.641,2.461
JY59-3HF,3161.4099,168.548,231.229,2.642,2.476
JY59-3HF,3163.2849,171.02,228.545,2.656,2.574
JY59-3HF,3163.4099,172.025,230.065,2.652,2.632
JY59-3HF,3163.5349,173.107,230.888,2.647,2.701
JY59-3HF,3163.6599,174.377,231.451,2.645,2.717
JY59-3HF,3163.7849,175.854,231.994,2.646,2.739
JY59-3HF,3163.9099,177.358,232.921,2.647,2.694
JY59-3HF,3164.0349,178.724,234.06,2.648,2.585
JY59-3HF,3164.1599,180.001,234.576,2.648,2.521
JY59-3HF,3164.2849,181.308,233.944,2.648,2.522
JY59-3HF,3164.4099,182.775,231.953,2.648,2.535
JY59-3HF,3164.5349,184.474,229.907,2.651,2.521
JY59-3HF,3164.6599,186.144,229.028,2.657,2.531
JY59-3HF,3164.7849,187.383,229.746,2.662,2.618
JY59-3HF,3164.9099,187.765,230.332,2.659,2.726
JY59-3HF,3169.1599,170.014,228.353,2.665,2.497
JY59-3HF,3169.2849,170.964,233.473,2.661,2.42
JY59-3HF,3169.4099,172.424,236.555,2.652,2.405
JY59-3HF,3169.5349,173.955,237.172,2.643,2.434
JY59-3HF,3169.6599,175.045,234.761,2.634,2.45
JY59-3HF,3169.7849,175.601,228.722,2.628,2.519
JY59-3HF,3172.2849,175.188,226.729,2.64,2.911
JY59-3HF,3172.4099,175.074,227.042,2.641,2.897
JY59-3HF,3190.2849,178.953,218.773,2.683,2.931
JY59-3HF,3193.0349,174.307,226.8,2.653,2.899
JY59-3HF,3193.1599,173.922,226.83,2.652,2.883
JY59-3HF,3193.2849,173.193,227.105,2.647,2.85
JY59-3HF,3193.4099,172.511,227.937,2.64,2.82
JY59-3HF,3247.7849,188.867,229.407,2.629,2.428
JY36-4HF,3088,182.833,200.617,2.711,4.748
JY36-4HF,3088.125,182.514,204.386,2.712,4.632
JY36-4HF,3088.25,182.588,207.998,2.711,4.536
JY36-4HF,3088.375,182.952,210.752,2.708,4.474
JY36-4HF,3088.5,182.784,212.374,2.704,4.445
JY36-4HF,3088.625,182.002,212.809,2.701,4.432
JY36-4HF,3088.75,181.188,212.219,2.7,4.42
JY36-4HF,3088.875,180.289,211.008,2.699,4.404
JY36-4HF,3089,178.882,209.549,2.701,4.386
JY36-4HF,3089.125,177.697,208.042,2.706,4.374
JY36-4HF,3089.25,177.741,206.509,2.71,4.374
JY36-4HF,3089.375,178.71,204.98,2.712,4.392
JY36-4HF,3089.5,179.499,203.464,2.713,4.432
JY36-4HF,3089.625,179.906,201.994,2.713,4.496
JY36-4HF,3089.75,180.87,200.773,2.713,4.578
JY36-4HF,3089.875,182.387,200.017,2.713,4.671
JY36-4HF,3090,183.259,199.809,2.712,4.753
JY36-4HF,3090.125,182.963,200.045,2.711,4.802
JY36-4HF,3090.25,182.286,200.553,2.707,4.821
JY36-4HF,3090.375,181.592,201.132,2.7,4.827
JY36-4HF,3090.5,180.308,201.668,2.693,4.832
JY36-4HF,3090.625,178.441,202.2,2.691,4.838
JY36-4HF,3090.75,176.933,202.781,2.693,4.822
JY36-4HF,3090.875,176.255,203.378,2.698,4.769
JY36-4HF,3091,175.725,203.948,2.701,4.7
JY36-4HF,3091.125,174.652,204.452,2.702,4.64
JY36-4HF,3091.25,173.704,204.838,2.703,4.587
JY36-4HF,3091.375,173.615,205.117,2.704,4.554
JY36-4HF,3091.5,174.122,205.409,2.706,4.564
JY36-4HF,3091.625,174.284,205.748,2.707,4.608
JY36-4HF,3091.75,173.919,206.061,2.708,4.66
JY36-4HF,3091.875,174.172,206.213,2.709,4.694
JY36-4HF,3092,175.91,206.087,2.71,4.672
JY36-4HF,3092.125,178.899,205.646,2.708,4.566
JY36-4HF,3092.25,181.843,205.109,2.703,4.417
JY36-4HF,3092.375,182.709,204.772,2.7,4.29
JY36-4HF,3092.5,180.338,204.856,2.701,4.154
JY36-4HF,3092.625,176.774,205.356,2.705,4.051
JY36-4HF,3092.75,174.577,206.149,2.706,4.031
JY36-4HF,3092.875,175.607,206.982,2.708,4.133
JY36-4HF,3093,179.237,207.679,2.711,4.404
JY36-4HF,3093.125,184.039,208.155,2.715,4.81
JY36-4HF,3093.25,188.206,208.496,2.717,5.126
JY36-4HF,3093.375,190.415,208.797,2.715,5.255
JY36-4HF,3093.5,190.443,208.801,2.715,5.257
JY36-4HF,3093.625,188.397,209.286,2.713,5.102
JY36-4HF,3093.75,186.265,209.399,2.715,4.908
JY36-4HF,3093.875,184.705,209.377,2.717,4.757
JY36-4HF,3094,183.2,209.192,2.717,4.685
JY36-4HF,3094.125,181.166,208.874,2.715,4.666
JY36-4HF,3094.25,179.325,208.58,2.711,4.706
JY36-4HF,3094.375,179.525,208.474,2.708,4.807
JY36-4HF,3094.5,181.924,208.633,2.706,4.951
JY36-4HF,3094.625,184.411,209.053,2.705,5.082
JY36-4HF,3094.75,184.747,209.68,2.7,5.143
JY36-4HF,3094.875,182.857,210.323,2.692,5.148
JY36-4HF,3095,180.867,210.695,2.683,5.146
JY36-4HF,3095.125,180.725,210.665,2.675,5.157
JY36-4HF,3095.25,182.694,210.252,2.671,5.173
JY36-4HF,3095.375,185.216,209.611,2.671,5.193
JY36-4HF,3095.5,186.579,208.871,2.678,5.205
JY36-4HF,3095.625,186.47,208.236,2.689,5.198
JY36-4HF,3095.75,185.892,207.861,2.698,5.166
JY36-4HF,3095.875,185.919,207.697,2.703,5.13
JY36-4HF,3096,186.884,207.592,2.704,5.11
JY36-4HF,3096.125,188.003,207.466,2.703,5.118
JY36-4HF,3096.25,188.741,207.198,2.704,5.144
JY36-4HF,3096.375,188.952,206.695,2.707,5.175
JY36-4HF,3096.5,188.473,206.027,2.71,5.214
JY36-4HF,3096.625,186.808,205.301,2.71,5.268
JY36-4HF,3096.75,184.294,204.617,2.708,5.301
JY36-4HF,3096.875,182.392,204.071,2.707,5.272
JY36-4HF,3097,182.16,203.651,2.705,5.175
JY36-4HF,3097.125,183.231,203.082,2.705,5.044
JY36-4HF,3097.25,184.389,202.073,2.706,4.897
JY36-4HF,3097.375,184.666,200.566,2.707,4.743
JY36-4HF,3097.5,183.833,198.717,2.708,4.6
JY36-4HF,3097.625,182.605,196.966,2.708,4.506
JY36-4HF,3097.75,181.888,196.09,2.709,4.491
JY36-4HF,3097.875,181.655,196.715,2.709,4.53
JY36-4HF,3098,181.036,198.807,2.707,4.592
JY36-4HF,3098.125,179.401,201.735,2.704,4.672
JY36-4HF,3098.25,177.08,204.687,2.702,4.756
JY36-4HF,3098.375,175.609,206.819,2.702,4.81
JY36-4HF,3098.5,175.997,207.631,2.706,4.824
JY36-4HF,3098.625,177,207.241,2.713,4.8
JY36-4HF,3098.75,176.702,206.331,2.721,4.732
JY36-4HF,3098.875,174.845,205.548,2.725,4.646
JY36-4HF,3099,173.049,205.264,2.721,4.588
JY36-4HF,3099.125,172.867,205.623,2.711,4.564
JY36-4HF,3099.25,174.253,206.405,2.706,4.568
JY36-4HF,3099.375,175.804,206.821,2.706,4.588
JY36-4HF,3099.5,176.189,206.151,2.705,4.604
JY36-4HF,3099.625,175.169,204.139,2.698,4.612
JY36-4HF,3099.75,172.764,201.072,2.689,4.591
JY36-4HF,3099.875,168.875,197.469,2.682,4.507
JY36-4HF,3100,164.584,194.332,2.67,4.39
JY36-4HF,3100.75,180.535,201.267,2.663,4.63
JY36-4HF,3100.875,184.992,203.646,2.679,4.851
JY36-4HF,3101,186.689,205.547,2.688,4.952
JY36-4HF,3101.125,186.104,207.007,2.697,4.996
JY36-4HF,3101.25,185.324,208.088,2.702,5.033
JY36-4HF,3101.375,185.355,208.762,2.703,5.054
JY36-4HF,3101.5,186.025,209.067,2.702,5.059
JY36-4HF,3101.625,186.52,208.99,2.702,5.054
JY36-4HF,3101.75,186.163,208.123,2.703,5.024
JY36-4HF,3101.875,184.994,206.086,2.704,4.975
JY36-4HF,3102,182.953,202.74,2.706,4.911
JY36-4HF,3102.125,179.089,198.294,2.708,4.719
JY36-4HF,3103.25,164.419,194.968,2.705,3.893
JY36-4HF,3103.375,169.512,197.511,2.708,4.22
JY36-4HF,3103.5,174.224,199.244,2.713,4.426
JY36-4HF,3103.625,177.088,200.045,2.719,4.466
JY36-4HF,3103.75,178.23,199.992,2.724,4.457
JY36-4HF,3103.875,178.848,199.647,2.723,4.426
JY36-4HF,3104,179.684,199.572,2.718,4.376
JY36-4HF,3104.125,180.479,200.18,2.715,4.322
JY36-4HF,3104.25,180.061,201.515,2.713,4.291
JY36-4HF,3104.375,178.471,203.375,2.711,4.286
JY36-4HF,3104.5,176.986,205.339,2.706,4.296
JY36-4HF,3104.625,176.79,207.021,2.701,4.304
JY36-4HF,3104.75,177.499,208.19,2.697,4.318
JY36-4HF,3104.875,177.956,208.817,2.694,4.354
JY36-4HF,3105,177.597,209.141,2.691,4.424
JY36-4HF,3105.125,177.245,209.504,2.688,4.513
JY36-4HF,3105.25,177.749,210.19,2.688,4.617
JY36-4HF,3105.375,178.886,211.286,2.692,4.722
JY36-4HF,3105.5,179.856,212.687,2.7,4.815
JY36-4HF,3105.625,180.163,214.073,2.706,4.88
JY36-4HF,3105.75,180.113,215.069,2.708,4.898
JY36-4HF,3105.875,180.445,215.438,2.708,4.847
JY36-4HF,3106,181.592,215.176,2.708,4.723
JY36-4HF,3106.125,183.147,214.505,2.709,4.572
JY36-4HF,3106.25,184.073,213.737,2.707,4.451
JY36-4HF,3106.375,183.992,213.236,2.703,4.369
JY36-4HF,3106.5,183.572,213.204,2.7,4.312
JY36-4HF,3106.625,182.983,213.539,2.701,4.282
JY36-4HF,3106.75,181.328,214.026,2.705,4.311
JY36-4HF,3106.875,178.364,214.435,2.709,4.406
JY36-4HF,3107,175.621,214.34,2.711,4.517
JY36-4HF,3107.125,174.974,213.338,2.713,4.598
JY36-4HF,3107.25,176.57,211.478,2.714,4.654
JY36-4HF,3107.375,178.693,209.024,2.714,4.71
JY36-4HF,3107.5,179.914,206.337,2.711,4.766
JY36-4HF,3107.625,180.896,203.719,2.708,4.846
JY36-4HF,3107.75,182.692,201.554,2.707,4.977
JY36-4HF,3107.875,185.046,199.916,2.707,5.144
JY36-4HF,3108,186.56,198.597,2.708,5.269
JY36-4HF,3108.125,187.422,197.536,2.711,5.354
JY36-4HF,3108.25,189.055,196.889,2.712,5.437
JY36-4HF,3108.375,191.166,196.844,2.711,5.484
JY36-4HF,3108.5,192.046,197.683,2.71,5.44
JY36-4HF,3108.625,191.353,199.364,2.712,5.349
JY36-4HF,3108.75,189.944,201.427,2.717,5.263
JY36-4HF,3108.875,187.545,203.211,2.719,5.136
JY36-4HF,3109,184.035,204.391,2.716,4.984
JY36-4HF,3109.125,180.768,204.696,2.714,4.84
JY36-4HF,3109.25,179.842,204.363,2.714,4.751
JY36-4HF,3109.375,180.803,203.866,2.717,4.684
JY36-4HF,3109.5,181.907,203.737,2.717,4.627
JY36-4HF,3109.625,181.97,204.095,2.714,4.572
JY36-4HF,3109.75,181.618,204.869,2.709,4.525
JY36-4HF,3109.875,181.94,205.713,2.705,4.513
JY36-4HF,3110,183.365,206.212,2.701,4.541
JY36-4HF,3110.125,185.878,206.06,2.692,4.625
JY36-4HF,3110.25,189.274,205.185,2.681,4.782
JY36-4HF,3110.375,192.247,203.25,2.674,4.978
JY36-4HF,3110.5,193.711,202.407,2.676,5.149
JY36-4HF,3110.625,193.626,202.323,2.686,5.276
JY36-4HF,3110.75,193.184,202.658,2.699,5.367
JY36-4HF,3110.875,193.27,203.419,2.71,5.417
JY36-4HF,3111,193.791,204.296,2.715,5.431
JY36-4HF,3111.125,194.415,204.855,2.714,5.425
JY36-4HF,3111.25,194.922,204.229,2.708,5.403
JY36-4HF,3111.375,195.006,201.891,2.702,5.365
JY36-4HF,3111.5,194.461,198.761,2.697,5.316
JY36-4HF,3111.625,193.332,196.128,2.698,5.27
JY36-4HF,3111.75,190.901,194.275,2.706,5.235
JY36-4HF,3111.875,185.045,192.689,2.716,5.098
JY36-4HF,3112,173.174,190.631,2.72,4.616
JY36-4HF,3115.375,164.719,192.962,2.705,3.616
JY36-4HF,3115.5,166.888,193.394,2.708,3.679
JY36-4HF,3115.625,162.731,193.618,2.704,3.703
JY36-4HF,3116.375,157.972,197.634,2.68,3.938
JY36-4HF,3117.5,167.026,202.768,2.688,3.701
JY36-4HF,3117.875,173.547,207.421,2.683,4.083
JY36-4HF,3118,176.492,208.463,2.688,4.272
JY36-4HF,3118.125,177.497,209.732,2.696,4.439
JY36-4HF,3118.25,176.644,211.169,2.706,4.607
JY36-4HF,3118.375,175.404,212.743,2.714,4.784
JY36-4HF,3118.5,174.915,214.436,2.72,4.935
JY36-4HF,3118.625,175.316,216.17,2.723,5.031
JY36-4HF,3118.75,176.375,217.632,2.721,5.079
JY36-4HF,3118.875,178.13,218.379,2.718,5.1
JY36-4HF,3119,180.829,218.063,2.713,5.096
JY36-4HF,3119.125,183.962,216.676,2.71,5.055
JY36-4HF,3119.25,185.965,214.643,2.708,4.991
JY36-4HF,3119.375,185.514,212.413,2.707,4.929
JY36-4HF,3119.5,182.759,210.537,2.707,4.888
JY36-4HF,3119.625,179.644,209.321,2.706,4.87
JY36-4HF,3119.75,178.354,208.669,2.704,4.893
JY36-4HF,3119.875,179.833,208.195,2.703,4.975
JY36-4HF,3120,182.793,207.648,2.705,5.103
JY36-4HF,3120.125,184.72,207.04,2.709,5.23
JY36-4HF,3120.25,184.11,206.645,2.71,5.337
JY36-4HF,3120.375,182.073,206.714,2.707,5.395
JY36-4HF,3120.5,179.836,207.366,2.704,5.394
JY36-4HF,3120.625,178.347,208.284,2.703,5.334
JY36-4HF,3120.75,177.633,208.873,2.703,5.233
JY36-4HF,3120.875,177.996,208.454,2.701,5.08
JY36-4HF,3121,179.571,207.138,2.698,4.85
JY36-4HF,3121.125,181.209,205.496,2.698,4.595
JY36-4HF,3121.25,182.146,204.279,2.701,4.376
JY36-4HF,3121.375,182.795,203.755,2.704,4.212
JY36-4HF,3121.5,183.812,203.954,2.705,4.114
JY36-4HF,3121.625,185.314,204.452,2.706,4.125
JY36-4HF,3121.75,186.52,204.792,2.707,4.227
JY36-4HF,3121.875,186.638,204.939,2.709,4.389
JY36-4HF,3122,185.136,205.512,2.71,4.721
JY36-4HF,3122.125,182.696,206.846,2.71,5.158
JY36-4HF,3122.25,180.512,208.867,2.712,5.522
JY36-4HF,3122.375,180.558,210.875,2.715,5.635
JY36-4HF,3122.5,182.631,212.258,2.718,5.591
JY36-4HF,3122.625,184.786,212.556,2.718,5.474
JY36-4HF,3122.75,184.75,212.051,2.716,5.331
JY36-4HF,3122.875,182.502,211.408,2.714,5.154
JY36-4HF,3123,180.452,211.324,2.712,4.954
JY36-4HF,3123.125,180.268,211.922,2.71,4.784
JY36-4HF,3123.25,180.971,212.823,2.708,4.66
JY36-4HF,3123.375,180.956,213.594,2.705,4.555
JY36-4HF,3123.5,180.452,214.239,2.7,4.44
JY36-4HF,3123.625,180.499,215.098,2.696,4.304
JY36-4HF,3123.75,180.867,216.306,2.697,4.178
JY36-4HF,3123.875,180.784,217.544,2.701,4.08
JY36-4HF,3124,180.926,217.945,2.705,4.001
JY36-4HF,3124.125,181.836,216.646,2.705,3.926
JY36-4HF,3124.25,182.448,213.395,2.699,3.869
JY36-4HF,3124.375,181.084,209.193,2.689,3.851
JY36-4HF,3124.5,178.364,205.823,2.678,3.895
JY36-4HF,3124.625,176.374,204.882,2.67,3.988
JY36-4HF,3124.75,175.725,206.651,2.668,4.102
JY36-4HF,3124.875,175.645,209.944,2.667,4.218
JY36-4HF,3125,176.012,212.924,2.667,4.345
JY36-4HF,3125.125,177.586,214.063,2.666,4.504
JY36-4HF,3125.25,180.152,212.921,2.668,4.67
JY36-4HF,3125.375,181.894,210.191,2.675,4.784
JY36-4HF,3125.5,180.941,207.118,2.688,4.812
JY36-4HF,3125.625,177.773,204.554,2.702,4.772
JY36-4HF,3125.75,174.871,202.527,2.711,4.717
JY36-4HF,3125.875,174.054,200.687,2.708,4.686
JY36-4HF,3126,175.226,198.797,2.699,4.668
JY36-4HF,3126.125,176.646,197.043,2.69,4.637
JY36-4HF,3126.25,176.622,195.999,2.687,4.584
JY36-4HF,3126.375,175.028,196.342,2.689,4.516
JY36-4HF,3126.5,173.638,198.121,2.691,4.423
JY36-4HF,3126.625,174.348,200.45,2.692,4.28
JY36-4HF,3126.75,177.245,202.419,2.689,4.092
JY36-4HF,3126.875,180.477,203.574,2.686,3.916
JY36-4HF,3127,181.97,204.22,2.686,3.813
JY36-4HF,3127.125,181.882,205.107,2.693,3.76
JY36-4HF,3127.25,181.328,207.124,2.701,3.724
JY36-4HF,3127.375,181.202,210.401,2.707,3.702
JY36-4HF,3127.5,181.785,214.199,2.709,3.707
JY36-4HF,3127.625,182.323,217.151,2.708,3.754
JY36-4HF,3127.75,181.199,218.467,2.707,3.859
JY36-4HF,3127.875,178.05,218.136,2.705,4.01
JY36-4HF,3128,174.836,216.897,2.702,4.176
JY36-4HF,3128.125,175.265,215.686,2.698,4.378
JY36-4HF,3128.25,179.642,215.125,2.696,4.678
JY36-4HF,3128.375,184.527,214.9,2.696,4.96
JY36-4HF,3128.5,186.515,214.181,2.692,5.098
JY36-4HF,3128.625,185.127,212.068,2.686,5.131
JY36-4HF,3128.75,181.976,208.619,2.685,5.139
JY36-4HF,3128.875,179.29,204.425,2.691,5.125
JY36-4HF,3129,178.484,200.6,2.696,5.087
JY36-4HF,3129.125,179.49,197.999,2.682,5.013
JY36-4HF,3129.75,184.272,196.396,2.655,4.606
JY36-4HF,3129.875,184.126,196.056,2.68,4.556
JY36-4HF,3130,183.976,195.768,2.688,4.538
JY36-4HF,3130.125,184.943,195.422,2.69,4.551
JY36-4HF,3130.25,186.547,194.87,2.691,4.561
JY36-4HF,3130.375,186.997,193.956,2.693,4.55
JY36-4HF,3130.5,185.416,192.923,2.695,4.519
JY36-4HF,3130.625,183.258,192.177,2.696,4.495
JY36-4HF,3130.75,181.83,192.05,2.699,4.495
JY36-4HF,3130.875,181.267,192.408,2.702,4.503
JY36-4HF,3131,180.861,192.778,2.703,4.505
JY36-4HF,3131.125,179.707,192.6,2.703,4.51
JY36-4HF,3131.25,177.459,191.727,2.701,4.531
JY36-4HF,3131.375,175.086,190.496,2.699,4.558
JY36-4HF,3131.5,174.907,189.58,2.697,4.568
JY36-4HF,3131.625,177.159,189.539,2.697,4.56
JY36-4HF,3131.75,179.731,190.519,2.7,4.548
JY36-4HF,3131.875,180.463,192.041,2.703,4.548
JY36-4HF,3132,179.589,193.411,2.706,4.558
JY36-4HF,3132.125,179.244,194.106,2.708,4.569
JY36-4HF,3132.25,181.205,194.144,2.708,4.58
JY36-4HF,3132.375,184.722,193.938,2.709,4.593
JY36-4HF,3132.5,187.324,193.826,2.709,4.577
JY36-4HF,3132.625,187.552,193.795,2.712,4.521
JY36-4HF,3132.75,186.349,193.708,2.716,4.467
JY36-4HF,3132.875,185.848,193.567,2.721,4.454
JY36-4HF,3133,186.314,193.471,2.726,4.481
JY36-4HF,3133.125,186.001,193.631,2.732,4.554
JY36-4HF,3133.25,184.17,194.245,2.737,4.699
JY36-4HF,3133.375,182.29,195.316,2.738,4.879
JY36-4HF,3133.5,182.114,196.609,2.733,5.008
JY36-4HF,3133.625,183.45,197.733,2.724,5.068
JY36-4HF,3133.75,185.301,198.354,2.713,5.083
JY36-4HF,3133.875,187.429,198.429,2.703,5.057
JY36-4HF,3134,189.707,198.233,2.697,4.994
JY36-4HF,3134.125,191.071,197.991,2.696,4.92
JY36-4HF,3134.25,190.839,197.439,2.696,4.857
JY36-4HF,3134.375,190.214,196.055,2.697,4.81
JY36-4HF,3134.5,191.239,193.809,2.698,4.774
JY36-4HF,3134.625,192.973,191.475,2.701,4.745
JY36-4HF,3134.75,191.404,190.092,2.705,4.708
JY36-4HF,3134.875,182.714,190.071,2.705,4.597
JY36-4HF,3135,166.593,191.174,2.698,4.272
JY36-4HF,3140.875,163.426,199.204,2.689,3.737
JY36-4HF,3141.375,180.528,211.392,2.691,4.348
JY36-4HF,3141.5,181.959,210.963,2.691,4.398
JY36-4HF,3141.625,180.972,210.259,2.697,4.407
JY36-4HF,3141.75,178.776,210.159,2.704,4.382
JY36-4HF,3141.875,178.368,210.685,2.709,4.363
JY36-4HF,3142,180.156,211.437,2.708,4.383
JY36-4HF,3142.125,183.028,211.819,2.701,4.454
JY36-4HF,3142.25,185.608,211.709,2.695,4.569
JY36-4HF,3142.375,187.112,211.437,2.694,4.7
JY36-4HF,3142.5,187.09,211.647,2.699,4.824
JY36-4HF,3142.625,186.963,212.634,2.705,4.939
JY36-4HF,3142.75,188.597,214.257,2.709,5.011
JY36-4HF,3142.875,192.307,215.893,2.707,4.985
JY36-4HF,3143,195.922,217.016,2.701,4.884
JY36-4HF,3143.125,197.563,217.25,2.696,4.75
JY36-4HF,3143.25,197.024,216.623,2.699,4.59
JY36-4HF,3143.375,195.256,215.12,2.708,4.407
JY36-4HF,3143.5,192.78,212.666,2.716,4.218
JY36-4HF,3143.625,190.024,209.595,2.718,4.044
JY36-4HF,3143.75,187.366,206.536,2.715,3.916
JY36-4HF,3143.875,184.711,203.99,2.707,3.84
JY36-4HF,3144,180.964,201.837,2.698,3.789
JY36-4HF,3144.125,174.724,199.649,2.689,3.719
JY36-4HF,3159.25,188.625,200.003,2.665,4.229
JY36-4HF,3159.375,185.574,199.423,2.676,4.295
JY36-4HF,3159.5,174.89,197.986,2.681,4.254
JY36-4HF,3161.5,167.484,197.279,2.687,3.035
JY36-4HF,3161.625,168.677,198.519,2.684,3.137
JY36-4HF,3162.25,168.613,200.476,2.68,3.687
JY36-4HF,3162.375,168.124,199.364,2.673,3.76
JY36-4HF,3162.875,178.739,205.854,2.68,4.172
JY36-4HF,3163,185.193,207.332,2.691,4.405
JY36-4HF,3163.125,188.971,207.924,2.699,4.568
JY36-4HF,3163.25,190.606,207.845,2.708,4.706
JY36-4HF,3163.375,192.18,207.617,2.717,4.831
JY36-4HF,3163.5,194.762,207.45,2.722,4.949
JY36-4HF,3163.625,197.337,207.384,2.717,5.036
JY36-4HF,3163.75,197.541,206.734,2.701,4.992
JY36-4HF,3163.875,194.078,205.315,2.68,4.847
JY36-4HF,3164,187.557,203.454,2.662,4.587
JY36-4HF,3169.75,184.02,202.801,2.678,4.264
JY36-4HF,3169.875,192.871,204.416,2.695,4.562
JY36-4HF,3170,193.426,205.267,2.71,4.603
JY36-4HF,3170.125,188.843,205.577,2.721,4.624
JY36-4HF,3170.25,180.924,205.6,2.727,4.533
JY36-4HF,3170.375,171.395,205.207,2.727,4.23
JY36-4HF,3170.75,174.72,206.767,2.711,3.756
JY36-4HF,3170.875,188.104,209.923,2.703,3.784
JY36-4HF,3171,200.888,213.285,2.696,4.067
JY36-4HF,3171.125,210.304,215.604,2.695,4.431
JY36-4HF,3171.25,213.733,216.595,2.698,4.633
JY36-4HF,3171.375,211.518,216.669,2.702,4.799
JY36-4HF,3171.5,206.78,216.27,2.702,4.997
JY36-4HF,3171.625,202.268,215.863,2.7,5.16
JY36-4HF,3171.75,198.499,215.661,2.696,5.258
JY36-4HF,3171.875,195.168,215.746,2.695,5.314
JY36-4HF,3172,192.91,215.994,2.693,5.316
JY36-4HF,3172.125,191.627,216.198,2.687,5.271
JY36-4HF,3172.25,190.499,216.05,2.678,5.186
JY36-4HF,3172.375,189.536,215.348,2.67,5.056
JY36-4HF,3172.5,188.866,214.034,2.668,4.923
JY36-4HF,3172.625,188.328,212.334,2.673,4.797
JY36-4HF,3172.75,187.997,210.736,2.681,4.693
JY36-4HF,3172.875,188.087,209.72,2.688,4.646
JY36-4HF,3173,188.393,209.539,2.693,4.673
JY36-4HF,3173.125,188.205,210.031,2.697,4.743
JY36-4HF,3173.25,188.034,210.757,2.7,4.832
JY36-4HF,3173.375,189.13,211.243,2.7,4.927
JY36-4HF,3173.5,191.316,211.669,2.697,5.004
JY36-4HF,3173.625,193.154,212.022,2.694,5.05
JY36-4HF,3173.75,193.632,211.827,2.693,5.07
JY36-4HF,3173.875,193.227,212.114,2.693,5.075
JY36-4HF,3174,193.19,213.16,2.693,5.043
JY36-4HF,3174.125,194.597,214.716,2.691,4.981
JY36-4HF,3174.25,196.749,216.123,2.689,4.932
JY36-4HF,3174.375,197.896,216.711,2.688,4.914
JY36-4HF,3174.5,197.034,216.45,2.689,4.905
JY36-4HF,3174.625,194.997,215.731,2.694,4.882
JY36-4HF,3174.75,193.047,215.069,2.702,4.847
JY36-4HF,3174.875,191.178,214.948,2.713,4.805
JY36-4HF,3175,188.65,215.777,2.726,4.735
JY36-4HF,3175.125,185.657,217.337,2.735,4.627
JY36-4HF,3175.25,183.598,218.876,2.732,4.528
JY36-4HF,3175.375,183.871,219.782,2.718,4.483
JY36-4HF,3175.5,186.686,220.112,2.702,4.51
JY36-4HF,3175.625,190.136,220.157,2.694,4.608
JY36-4HF,3175.75,192.29,220.279,2.692,4.732
JY36-4HF,3175.875,192.865,220.989,2.693,4.837
JY36-4HF,3176,193.023,222.493,2.694,4.916
JY36-4HF,3176.125,193.954,224.344,2.694,4.966
JY36-4HF,3176.25,195.65,225.99,2.694,4.97
JY36-4HF,3176.375,196.826,227.24,2.693,4.925
JY36-4HF,3176.5,196.573,228.158,2.692,4.847
JY36-4HF,3176.625,195.875,228.807,2.694,4.768
JY36-4HF,3176.75,196.773,229.182,2.699,4.711
JY36-4HF,3176.875,198.898,229.219,2.705,4.684
JY36-4HF,3177,199.349,228.801,2.705,4.708
JY36-4HF,3177.125,196.656,227.965,2.7,4.784
JY36-4HF,3177.25,192.386,227.126,2.693,4.871
JY36-4HF,3177.375,190.058,226.875,2.689,4.909
JY36-4HF,3177.5,192.596,227.448,2.689,4.854
JY36-4HF,3177.625,198.633,228.538,2.692,4.724
JY36-4HF,3177.75,202.467,229.487,2.696,4.604
JY36-4HF,3177.875,200.439,229.708,2.698,4.544
JY36-4HF,3178,194.738,228.956,2.698,4.526
JY36-4HF,3178.125,190.507,227.549,2.697,4.543
JY36-4HF,3178.25,189.198,226.075,2.696,4.599
JY36-4HF,3178.375,188.394,224.993,2.694,4.701
JY36-4HF,3178.5,186.417,224.334,2.692,4.846
JY36-4HF,3178.625,184.497,223.814,2.687,4.988
JY36-4HF,3178.75,184.513,223.108,2.682,5.075
JY36-4HF,3178.875,185.844,222.202,2.677,5.092
JY36-4HF,3179,186.62,221.449,2.677,5.046
