Well Name,Depth,GR,AC,LLS,LLD,Facies
JY3,2361.811,146.356,71.085,78,79.053,1
JY3,2361.936,144.966,71.123,77.72,78.752,1
JY3,2362.061,143.545,70.755,75.884,76.945,1
JY3,2362.186,142.363,70.331,73.195,74.369,1
JY3,2362.311,141.788,70.131,70.924,72.263,1
JY3,2362.436,141.95,69.979,69.925,71.427,1
JY3,2362.561,142.294,69.87,70.759,72.399,1
JY3,2362.686,141.897,69.841,72.751,74.483,1
JY3,2362.811,140.635,69.832,74.572,76.324,1
JY3,2362.936,139.189,69.782,75.13,76.788,1
JY3,2363.061,138.673,69.723,74.543,75.911,1
JY3,2363.186,140.031,69.924,71.878,72.64,1
JY3,2363.311,143.892,70.563,63.716,63.649,1
JY3,2363.436,148.616,71.288,49.836,49.146,1
JY3,2363.561,151.673,71.746,33.758,32.98,1
JY3,2363.686,152.101,71.488,21.867,21.443,1
JY3,2363.811,153.387,70.509,15.991,15.998,2
JY3,2363.936,160.525,69.239,15.154,15.49,2
JY3,2364.061,173.437,67.948,17.693,18.267,2
JY3,2364.186,186.31,66.867,22.624,23.309,2
JY3,2364.311,192.418,66.902,27.818,28.432,2
JY3,2364.436,191.326,67.848,30.834,31.266,2
JY3,2364.561,185.9,68.618,31.169,31.394,2
JY3,2364.686,178.51,68.947,29.502,29.586,2
JY3,2364.811,169.598,69.317,27.359,27.419,2
JY3,2364.936,159.051,69.239,25.764,25.936,2
JY3,2365.061,148.559,68.434,26.38,26.769,1
JY3,2365.186,140.553,67.909,30.755,31.365,1
JY3,2365.311,136.533,67.968,39.815,40.528,1
JY3,2365.436,135.72,67.857,51.392,51.964,1
JY3,2365.561,136.649,67.681,61.37,61.553,1
JY3,2365.686,139.01,67.852,65.497,65.11,1
JY3,2365.811,142.463,68.068,62.229,61.319,1
JY3,2365.936,146.081,68.303,53.155,51.957,1
JY3,2366.061,148.392,68.614,41.62,40.458,1
JY3,2366.186,149.086,68.402,31.783,30.834,1
JY3,2366.311,148.891,67.882,25.143,24.455,1
JY3,2366.436,148.623,67.683,21.776,21.314,1
JY3,2366.561,147.927,67.309,20.927,20.64,1
JY3,2366.686,146.127,66.851,22.851,22.661,1
JY3,2366.811,143.988,67.208,28.266,28.037,1
JY3,2366.936,142.945,67.855,36.711,36.238,1
JY3,2367.061,143.209,68.138,46.047,45.111,1
JY3,2367.186,143.612,68.297,52.739,51.302,1
JY3,2367.311,143.534,68.38,56.082,54.256,1
JY3,2367.436,143.016,68.396,57.312,55.211,1
JY3,2367.561,142.474,68.575,57.593,55.15,1
JY3,2367.686,142.092,68.734,55.55,52.617,1
JY3,2367.811,141.676,68.663,47.659,44.454,1
JY3,2367.936,140.881,68.492,34.911,32.074,1
JY3,2368.061,139.966,68.276,21.313,19.449,1
JY3,2368.186,139.982,68.048,12.567,11.666,1
JY3,2368.311,141.039,67.924,9.16,8.75,1
JY3,2368.436,142.406,68.161,8.582,8.264,1
JY3,2368.561,143.465,68.687,8.161,7.876,1
JY3,2368.686,144.108,68.959,7.576,7.364,1
JY3,2368.811,143.707,68.753,7.144,7.071,1
JY3,2368.936,141.942,68.508,7.911,8.041,1
JY3,2369.061,139.673,68.372,13.351,13.633,1
JY3,2369.186,138.238,68.338,29.359,29.389,1
JY3,2369.311,137.751,68.464,52.264,51.549,1
JY3,2369.436,137.24,68.636,73.216,71.514,1
JY3,2369.561,135.352,68.472,82.64,80.145,1
JY3,2369.686,132.454,67.841,81.682,78.792,1
JY3,2369.811,130.197,67.019,74.466,71.628,1
JY3,2369.936,130.663,66.499,65.499,63.109,1
JY3,2370.061,132.901,66.034,58.408,56.623,1
JY3,2370.186,134,65.473,56.083,54.769,1
JY3,2370.311,132.475,65.326,58.829,57.648,1
JY3,2370.436,130.624,65.523,64.213,62.812,1
JY3,2370.561,131.477,65.837,67.712,65.883,1
JY3,2370.686,134.653,66.691,65.47,63.375,1
JY3,2370.811,137.972,68.004,58.165,56.145,1
JY3,2370.936,139.7,68.958,49.571,47.907,1
JY3,2371.061,139.809,69.229,43.112,41.843,1
JY3,2371.186,138.361,68.955,39.772,38.845,1
JY3,2371.311,136.055,68.426,40.209,39.496,1
JY3,2371.436,134.642,67.939,43.655,42.954,1
JY3,2371.561,135.609,67.813,48.864,47.861,1
JY3,2371.686,139.003,68.114,51.727,50.206,1
JY3,2371.811,143.199,68.416,48.972,47.109,1
JY3,2371.936,146.279,68.521,40.381,38.718,1
JY3,2372.061,147.256,68.679,31.232,30.206,1
JY3,2372.186,146.809,68.956,26.204,25.878,1
JY3,2372.311,146.195,69.299,28.779,28.954,1
JY3,2372.436,145.644,69.592,38.628,39.092,1
JY3,2372.561,144.224,69.673,53.596,54.091,1
JY3,2372.686,141.532,69.516,67.468,67.73,1
JY3,2372.811,139.156,69.339,75.506,75.496,1
JY3,2372.936,137.965,69.174,78.015,77.83,1
JY3,2373.061,136.883,68.803,78.749,78.463,1
JY3,2373.186,135.162,68.429,79.779,79.377,1
JY3,2373.311,133.97,68.414,81.166,80.602,1
JY3,2373.436,134.987,68.593,82.208,81.437,1
JY3,2373.561,137.708,68.831,82.221,81.219,1
JY3,2373.686,140.285,69.356,80.28,79.058,1
JY3,2373.811,141.218,69.855,76.05,74.721,1
JY3,2373.936,140.058,69.732,70.641,69.373,1
JY3,2374.061,136.357,68.749,66.549,65.451,1
JY3,2374.186,132.092,67.788,65.047,64.066,1
JY3,2374.311,130.408,67.411,65.784,64.777,1
JY3,2374.436,134.196,67.568,66.947,65.739,1
JY3,2374.561,141.328,68.522,66.441,64.97,1
JY3,2374.686,147.805,70.332,63.381,61.73,1
JY3,2374.811,150.17,71.706,58.919,57.284,1
JY3,2374.936,149.277,72.48,55.393,53.894,1
JY3,2375.061,147.409,73.265,54.532,53.122,1
JY3,2375.186,146.652,73.699,55.601,54.055,1
JY3,2375.311,147.356,73.803,56.301,54.314,1
JY3,2375.436,149.335,74.22,52.473,49.917,1
JY3,2375.561,151.511,74.701,42.389,39.708,1
JY3,2375.686,152.343,74.88,28.933,26.816,2
JY3,2375.811,150.258,74.906,18.413,17.25,1
JY3,2375.936,146.902,74.948,13.601,13.209,1
JY3,2376.061,144.528,74.992,14.732,14.773,2
JY3,2376.186,143.69,74.825,22.685,22.845,1
JY3,2376.311,142.671,74.314,35.976,35.875,1
JY3,2376.436,140.781,73.698,49.861,49.054,1
JY3,2376.561,139.455,73.245,56.771,55.049,1
JY3,2376.686,139.727,72.937,54.105,51.673,1
JY3,2376.811,140.981,73.015,43.389,40.894,1
JY3,2376.936,141.73,73.572,30.947,29.013,1
JY3,2377.061,141.819,74.292,21.337,20.221,1
JY3,2377.186,142.007,75.079,17.616,17.148,1
JY3,2377.311,142.971,75.852,19.575,19.475,2
JY3,2377.436,144.629,76.282,28.169,28.152,2
JY3,2377.561,146.216,76.281,43.011,42.678,1
JY3,2377.686,146.835,76.098,57.982,57.077,2
JY3,2377.811,146.015,75.811,67.54,66.082,2
JY3,2377.936,144.356,75.568,70.521,68.763,2
JY3,2378.061,142.338,75.321,70.635,68.782,1
JY3,2378.186,139.262,74.781,70.393,68.548,1
JY3,2378.311,135.248,74.042,70.407,68.584,1
JY3,2378.436,132.433,73.527,70.276,68.443,1
JY3,2378.561,133.558,73.408,68.957,67.12,1
JY3,2378.686,137.932,73.544,66.476,64.722,1
JY3,2378.811,143.115,73.869,63.999,62.415,1
JY3,2378.936,146.55,74.169,63.074,61.692,1
JY3,2379.061,147.639,74.222,64.099,62.897,1
JY3,2379.186,146.782,74.103,67.291,66.185,1
JY3,2379.311,145.443,74.117,71.518,70.35,1
JY3,2379.436,144.881,74.403,73.943,72.672,1
JY3,2379.561,145.092,74.813,72.745,71.55,1
JY3,2379.686,145.236,74.967,69.513,68.684,1
JY3,2379.811,145.091,74.796,67.097,66.791,1
JY3,2379.936,144.583,74.416,67.235,67.439,1
JY3,2380.061,143.589,74.04,69.466,70.023,1
JY3,2380.186,142.646,73.882,72.022,72.737,1
JY3,2380.311,142.797,74.167,72.446,73.176,1
JY3,2380.436,143.861,74.777,70.277,71.055,1
JY3,2380.561,144.743,75.381,67.079,68.035,2
JY3,2380.686,144.291,75.274,65.909,67.179,2
JY3,2380.811,142.959,74.521,68.202,69.842,1
JY3,2380.936,141.865,73.768,73.388,75.365,1
JY3,2381.061,142.345,73.248,77.881,80.034,1
JY3,2381.186,143.877,72.856,78.633,80.81,1
JY3,2381.311,144.41,73.002,75.499,77.639,1
JY3,2381.436,142.861,73.497,71.763,73.915,1
JY3,2381.561,141.052,73.714,69.865,72.111,1
JY3,2381.686,141.208,73.605,71.482,73.917,1
JY3,2381.811,142.647,73.515,76.551,79.191,1
JY3,2381.936,143.764,73.505,83.302,86.06,1
JY3,2382.061,144.669,73.432,88.43,91.17,1
JY3,2382.186,147.103,73.177,90.836,93.509,1
JY3,2382.311,151.496,72.98,91.457,94.066,1
JY3,2382.436,156.193,73.055,91.371,93.91,1
JY3,2382.561,159.162,73.221,90.609,93.056,1
JY3,2382.686,159.564,73.498,89.116,91.453,1
JY3,2382.811,158.274,73.919,86.995,89.192,1
JY3,2382.936,156.868,74.297,84.212,86.248,1
JY3,2383.061,156.357,74.617,80.879,82.763,1
JY3,2383.186,156.524,75.009,77.707,79.477,1
JY3,2383.311,156.633,75.395,75.294,76.999,1
JY3,2383.436,156.351,75.609,74.243,75.945,1
JY3,2383.561,156.082,75.707,74.601,76.34,1
JY3,2383.686,156.25,75.78,76.015,77.79,1
JY3,2383.811,157.359,75.904,77.689,79.453,1
JY3,2383.936,159.231,76.096,79.088,80.791,2
JY3,2384.061,161.27,76.275,80.263,81.866,1
JY3,2384.186,162.837,76.228,81.548,82.98,1
JY3,2384.311,164.059,75.995,82.401,83.457,1
JY3,2384.436,165.324,75.936,79.772,80.139,1
JY3,2384.561,166.855,76.191,69.912,69.577,2
JY3,2384.686,169.009,76.289,54.459,53.787,2
JY3,2384.811,172.556,75.965,39.138,38.625,1
JY3,2384.936,177.029,75.619,29.157,28.965,2
JY3,2385.061,180.753,75.428,24.545,24.578,2
JY3,2385.186,181.063,75.209,23.545,23.645,2
JY3,2385.311,177.426,75.047,24.216,24.294,2
JY3,2385.436,171.177,75.047,25.827,25.823,2
JY3,2385.561,165.678,74.635,27.785,27.642,2
JY3,2385.686,163.589,73.566,29.39,29.026,2
JY3,2385.811,166.14,72.525,29.39,28.738,2
JY3,2385.936,172.682,72.285,26.55,25.667,2
JY3,2386.061,180.891,72.727,21.586,20.626,2
JY3,2386.186,188.165,73.713,16.084,15.237,2
JY3,2386.311,192.415,74.98,11.639,11.032,2
JY3,2386.436,192.946,76.18,8.843,8.529,2
JY3,2386.561,189.044,76.695,8.168,8.127,2
JY3,2386.686,182.879,76.463,10.04,10.225,2
JY3,2386.811,178.174,76.281,16.067,16.408,2
JY3,2386.936,178.68,76.647,27.649,27.938,2
JY3,2387.061,182.23,76.931,40.699,40.69,2
JY3,2387.186,185.145,77.258,50.016,49.554,2
JY3,2387.311,185.107,77.96,52.059,51.232,2
JY3,2387.436,183.353,78.284,49.744,48.743,2
JY3,2387.561,180.675,77.827,46.898,45.825,2
JY3,2387.686,176.514,77.264,45.266,44.056,2
JY3,2387.811,171.191,76.97,43.655,42.251,2
JY3,2387.936,166.706,76.814,40.456,38.909,1
JY3,2388.061,164.674,76.603,35.61,34.057,2
JY3,2388.186,164.272,76.252,29.994,28.596,2
JY3,2388.311,163.593,75.629,24.721,23.659,2
JY3,2388.436,162.301,74.95,21.039,20.399,2
JY3,2388.561,161.291,74.332,20.112,19.876,2
JY3,2388.686,160.977,73.464,24.264,24.345,2
JY3,2388.811,160.558,72.413,35.517,35.773,1
JY3,2388.936,159.469,71.689,53.859,53.981,1
JY3,2389.061,158.037,71.325,72.5,72.064,1
JY3,2389.186,156.803,70.96,83.36,82.046,1
JY3,2389.311,155.904,70.908,80.748,78.506,1
JY3,2389.436,155.285,71.483,66.421,63.765,1
JY3,2389.561,154.88,72.109,46.941,44.637,1
JY3,2389.686,154.625,72.217,30.308,28.955,2
JY3,2389.811,154.402,72.017,21.57,21.125,2
JY3,2389.936,154.27,71.557,20.786,20.968,2
JY3,2390.061,154.971,70.86,29.483,30.149,2
JY3,2390.186,157.074,70.381,46.195,47.264,1
JY3,2390.311,159.924,70.358,65.643,66.947,2
JY3,2390.436,161.12,70.68,78.397,79.784,1
JY3,2390.561,159.773,70.998,82.71,84.16,1
JY3,2390.686,157.317,70.967,83.036,84.577,1
JY3,2390.811,156.292,70.747,85.11,86.661,1
JY3,2390.936,157.094,70.657,87.859,89.271,1
JY3,2391.061,159.004,70.579,87.921,89.125,1
JY3,2391.186,160.296,70.571,84.569,85.695,1
JY3,2391.311,159.081,70.724,80.666,81.954,1
JY3,2391.436,153.813,70.266,81.123,82.802,1
JY3,2391.561,146.901,69.137,87.632,89.682,1
JY3,2391.686,141.926,68.339,97.946,100.119,1
JY3,2391.811,141.72,68.316,106.572,108.489,1
JY3,2391.936,144.411,68.551,109.828,111.268,1
JY3,2392.061,147.37,69.131,106.724,107.528,1
JY3,2392.186,148.654,70.064,96.678,96.71,1
JY3,2392.311,148.865,70.97,80.082,79.456,1
JY3,2392.436,149.19,71.713,59.695,58.909,1
JY3,2392.561,149.83,72.095,42.993,42.575,1
JY3,2392.686,149.753,72.022,33.923,34.065,1
JY3,2392.811,147.702,71.501,33.774,34.436,1
JY3,2392.936,144.497,70.51,42.673,43.694,1
JY3,2393.061,142.133,69.334,58.897,59.779,1
JY3,2393.186,142.414,68.949,72.032,72.101,1
JY3,2393.311,144.374,69.373,72.35,71.627,1
JY3,2393.436,146.536,69.843,61.112,60.217,1
JY3,2393.561,147.507,70.042,49.83,49.443,1
JY3,2393.686,146.545,70.303,47.077,47.394,1
JY3,2393.811,143.248,70.433,56.548,57.542,1
JY3,2393.936,139.634,70.108,76.794,78.004,1
JY3,2394.061,139.312,69.817,95.639,96.146,1
JY3,2394.186,145.39,70.259,95.855,95.033,1
JY3,2394.311,155.932,71.402,75.606,74.009,1
JY3,2394.436,165.707,72.298,49.534,48.164,1
JY3,2394.561,169.07,72.351,33.67,33.082,1
JY3,2394.686,166.846,72.47,29.268,29.233,2
JY3,2394.811,163.2,72.661,32.36,32.473,2
JY3,2394.936,162.012,72.203,38.491,38.348,1
JY3,2395.061,162.339,71.697,42.054,41.532,1
JY3,2395.186,162.389,71.451,40.192,39.507,1
JY3,2395.311,162.615,71.009,35.314,34.859,1
JY3,2395.436,164.821,70.453,32.976,32.966,2
JY3,2395.561,169.258,69.949,39.633,40.141,1
JY3,2395.686,173.711,69.919,60.065,60.995,1
JY3,2395.811,176.804,70.717,89.746,90.777,1
JY3,2395.936,178.928,71.793,116.27,116.854,1
JY3,2396.061,181.053,72.424,126.34,126.026,1
JY3,2396.186,182.81,72.814,117.07,115.818,1
JY3,2396.311,183.066,73.189,94.227,92.613,1
JY3,2396.436,181.648,73.5,71.297,69.991,1
JY3,2396.561,178.731,73.601,56.672,56.096,1
JY3,2396.686,174.928,73.464,56.259,56.435,1
JY3,2396.811,171.872,73.341,69.874,70.562,1
JY3,2396.936,171.111,73.317,94.708,95.21,1
JY3,2397.061,172.574,73.377,114.395,113.566,1
JY3,2397.186,174.819,73.56,112.347,109.834,1
JY3,2397.311,176.911,73.778,85.267,82.079,1
JY3,2397.436,178.593,73.875,52.976,50.54,1
JY3,2397.561,179.492,73.769,31.151,30.024,2
JY3,2397.686,178.188,73.365,24.442,24.272,2
JY3,2397.811,174.489,72.908,28.856,29.264,2
JY3,2397.936,170.122,72.652,45.028,45.782,1
JY3,2398.061,167.947,72.716,70.216,70.871,1
JY3,2398.186,168.289,73.086,90.457,90.691,1
JY3,2398.311,169.661,73.678,96.365,96.242,1
JY3,2398.436,170.171,74.253,90.819,90.72,1
JY3,2398.561,169.677,74.614,85.233,85.18,1
JY3,2398.686,168.561,74.514,82.336,81.713,1
JY3,2398.811,167.601,74.074,74.117,72.499,1
JY3,2398.936,167.293,73.619,57.657,55.469,1
JY3,2399.061,167.006,72.963,38.007,36.235,1
JY3,2399.186,165.69,72.022,24.506,23.647,2
JY3,2399.311,163.746,71.292,20.51,20.371,2
JY3,2399.436,163.029,70.9,27.419,27.179,2
JY3,2399.561,164.724,70.65,39.103,38,1
JY3,2399.686,168.367,70.855,46.652,44.524,1
JY3,2399.811,172.036,71.43,41.938,39.66,1
JY3,2399.936,173.987,71.654,30.73,29.209,2
JY3,2400.061,173.547,71.601,22.462,21.963,2
JY3,2400.186,171.155,71.76,24.599,24.763,2
JY3,2400.311,167.323,71.858,37.748,38.254,1
JY3,2400.436,162.19,71.449,59.753,60.101,1
JY3,2400.561,157.474,70.91,77.202,76.7,1
JY3,2400.686,155.823,70.67,78.203,76.677,1
JY3,2400.811,159.781,70.575,61.188,59.319,1
JY3,2400.936,167.47,70.515,41.568,40.157,1
JY3,2401.061,175.058,70.953,29.236,28.598,2
JY3,2401.186,177.923,71.786,27.667,27.679,2
JY3,2401.311,175.891,71.842,37.332,37.888,1
JY3,2401.436,171.376,70.922,59.29,60.05,1
JY3,2401.561,168.397,70.121,80.962,81.139,1
JY3,2401.686,168.331,69.771,85.217,84.477,1
JY3,2401.811,170.428,69.575,67.992,66.81,1
JY3,2401.936,172.776,69.94,45.961,45.143,1
JY3,2402.061,174.453,71.06,33.446,33.292,1
JY3,2402.186,175.568,72.203,33.282,33.592,2
JY3,2402.311,176.807,72.874,40.297,40.782,1
JY3,2402.436,178.371,73.345,49.567,49.966,1
JY3,2402.561,180.263,73.496,54.932,55.03,1
JY3,2402.686,182.267,73.261,53.742,53.556,1
JY3,2402.811,183.933,72.948,47.923,47.668,2
JY3,2402.936,184.543,72.715,42.815,42.794,2
JY3,2403.061,183.966,72.561,41.618,41.955,2
JY3,2403.186,182.308,72.698,44.375,44.99,2
JY3,2403.311,179.605,73.151,47.989,48.626,1
JY3,2403.436,175.985,73.699,49.245,49.727,1
JY3,2403.561,172.61,74.257,47.501,47.796,1
JY3,2403.686,171.541,74.741,44.544,44.72,1
JY3,2403.811,172.413,75.043,41.352,41.479,1
JY3,2403.936,172.66,74.977,37.777,37.898,1
JY3,2404.061,170.962,74.557,33.849,33.986,1
JY3,2404.186,168.98,73.939,30.338,30.526,2
JY3,2404.311,168.846,73.325,28.613,28.93,2
JY3,2404.436,169.161,73.027,29.916,30.541,2
JY3,2404.561,167.725,73.056,39.572,40.941,1
JY3,2404.686,163.706,73.035,66.818,69.401,1
JY3,2404.811,158.372,73.07,104.651,108.113,1
JY3,2404.936,152.71,73.305,132.578,135.6,1
JY3,2405.061,148.184,73.179,128.932,130.346,1
JY3,2405.186,146.298,72.806,100.253,100.19,1
JY3,2405.311,147.678,72.859,67.313,66.903,1
JY3,2405.436,149.762,72.992,47.386,47.427,1
JY3,2405.561,149.563,72.782,41.478,42.155,1
JY3,2405.686,145.412,72.206,49.182,50.396,1
JY3,2405.811,140.13,71.268,64.956,66.266,1
JY3,2405.936,137.393,70.328,77.876,78.579,1
JY3,2406.061,139.885,70.245,73.62,73.422,1
JY3,2406.186,144.975,70.811,56.485,55.882,1
JY3,2406.311,148.722,71.51,39.079,38.786,1
JY3,2406.436,148.358,72.044,32.959,33.301,1
JY3,2406.561,145.89,72.322,39.374,40.422,1
JY3,2406.686,144.406,72.12,60.104,61.863,1
JY3,2406.811,145.358,71.577,89.176,91.095,1
JY3,2406.936,147.732,71.256,112.062,113.018,1
JY3,2407.061,150.663,71.717,111.501,110.453,1
JY3,2407.186,154.21,72.652,87.687,85.068,1
JY3,2407.311,158.042,73.323,54.25,51.455,1
JY3,2407.436,160.441,73.411,28.22,26.527,2
JY3,2407.561,160.882,73.651,15.247,14.691,2
JY3,2407.686,160.759,73.855,12.732,12.76,2
JY3,2407.811,162.082,73.315,15.694,15.801,2
JY3,2407.936,164.271,72.82,20.285,20.241,2
JY3,2408.061,165.805,72.959,23.725,23.478,2
JY3,2408.186,166.375,72.993,24.268,24.002,2
JY3,2408.311,166.942,72.804,23.577,23.523,2
JY3,2408.436,167.84,72.953,26.416,26.816,2
JY3,2408.561,168.709,73.334,42.116,43.264,2
JY3,2408.686,169.559,73.641,74.599,76.631,1
JY3,2408.811,170.733,73.769,117.448,120.071,1
JY3,2408.936,172.379,73.644,153.839,156.532,1
JY3,2409.061,174.264,73.399,175.991,178.325,1
JY3,2409.186,175.738,73.224,183.236,184.971,1
JY3,2409.311,176.746,73.023,179.791,180.902,1
JY3,2409.436,177.66,72.958,166.668,167.317,1
JY3,2409.561,177.958,73.192,150.327,150.809,1
JY3,2409.686,176.581,73.414,137.844,138.215,1
JY3,2409.811,173.871,73.541,130.067,129.901,1
JY3,2409.936,172.949,73.798,118.506,117.21,1
JY3,2410.061,176.533,74.211,96.915,94.567,1
JY3,2410.186,195.068,74.78,67.333,64.824,2
JY3,2410.311,225.295,75.332,41.181,39.346,2
JY3,2410.436,251.704,75.682,25.062,24.108,2
JY3,2410.561,271.703,75.91,19.267,18.838,2
JY3,2410.686,295.014,76.228,17.851,17.696,2
JY3,2410.811,321.816,76.582,19.026,19.044,2
JY3,2410.936,346.207,76.747,23.234,23.355,2
JY3,2411.061,356.559,76.196,30.466,30.587,2
JY3,2411.186,341.795,74.553,39.317,39.289,2
JY3,2411.311,301.291,72.288,46.54,46.258,2
JY3,2411.436,250.645,70.017,50.272,49.708,2
JY3,2411.561,208.862,68.401,49.779,48.887,2
JY3,2411.686,187.537,68.396,45.092,43.812,2
JY3,2411.811,182.069,69.727,36.287,34.758,1
JY3,2411.936,182.146,71.681,25.241,23.898,2
JY3,2412.061,179.943,73.636,16.146,15.318,2
JY3,2412.186,175.365,74.601,10.973,10.73,2
JY3,2412.311,170.237,73.873,11.044,11.245,2
JY3,2412.436,165.956,72.728,18.397,18.848,2
JY3,2412.561,163.848,71.477,34.603,34.922,1
JY3,2412.686,164.722,70.495,51.873,51.59,1
JY3,2412.811,166.906,70.368,59.112,58.187,1
JY3,2412.936,168.449,70.653,52.955,51.823,1
JY3,2413.061,168.331,70.494,42.918,42.063,1
JY3,2413.186,167.292,70.192,38.234,37.763,1
JY3,2413.311,167.051,70.093,41.07,40.805,1
JY3,2413.436,169.347,70.49,49.078,48.79,1
JY3,2413.561,173.783,71.353,59.676,59.101,1
JY3,2413.686,177.521,72.199,67.836,66.792,1
JY3,2413.811,178.366,72.785,69.646,68.283,1
JY3,2413.936,176.851,72.866,65.953,64.628,1
JY3,2414.061,174.203,72.173,62.08,61.051,1
JY3,2414.186,170.005,71.462,61.958,61.095,1
JY3,2414.311,163.091,71.035,64.075,63.046,1
JY3,2414.436,154.556,70.514,63.119,61.821,1
JY3,2414.561,147.217,70.159,57.825,56.484,1
JY3,2414.686,142.625,70.231,51.174,50.13,1
JY3,2414.811,139.584,70.024,48.331,47.761,1
JY3,2414.936,136.46,69.451,54.657,54.618,1
JY3,2415.061,132.935,68.896,82.475,82.527,1
JY3,2415.186,130.18,68.351,129.737,128.809,1
JY3,2415.311,128.867,67.721,175.924,173.165,1
JY3,2415.436,128.835,67.903,191.475,187.163,1
JY3,2415.561,129.58,69.116,177.443,172.553,1
JY3,2415.686,131.33,70.773,148.799,144.112,1
JY3,2415.811,133.235,72.249,120.801,116.531,1
JY3,2415.936,132.802,73.527,96.178,92.426,1
JY3,2416.061,128.356,74.684,76.824,73.616,1
JY3,2416.186,122.076,75.426,63.725,60.737,1
JY3,2416.311,117.721,75.21,53.738,50.609,1
JY3,2416.436,117.488,74.205,43.221,40.027,1
JY3,2416.561,120.689,73.481,31.173,28.492,1
JY3,2416.686,126.362,73.396,20.1,18.414,1
JY3,2416.811,134.042,74.577,13.899,13.174,1
JY3,2416.936,142.913,76.806,13.344,13.19,2
JY3,2417.061,152.489,78.784,19.396,19.383,2
JY3,2417.186,161.183,79.45,33.313,32.836,2
JY3,2417.311,166.546,79.137,48.961,47.585,2
JY3,2417.436,166.995,77.846,58.399,56.189,2
JY3,2417.561,164.035,75.718,57.753,55.29,2
JY3,2417.686,160.947,73.547,52.472,50.17,1
JY3,2417.811,158.932,71.973,47.933,45.836,1
JY3,2417.936,156.767,70.759,45.211,43.212,1
JY3,2418.061,152.449,68.932,43.362,41.465,1
JY3,2418.186,142.422,66.032,42.864,41.13,1
JY3,2418.311,124.604,62.835,45.433,43.868,1
JY3,2418.436,100.743,59.381,53.667,52.245,1
JY3,2418.561,76.863,55.499,83.896,82.636,1
JY3,2418.686,59.332,52.47,166.674,164.256,1
JY3,2418.811,50.536,51.339,306.587,299.666,1
JY4,2466.5,138.217,71.16,19.973,19.366,1
JY4,2466.625,139.992,71.984,19.877,19.291,1
JY4,2466.75,140.654,72.257,19.99,19.399,1
JY4,2466.875,139.976,72.176,20.126,19.52,1
JY4,2467,139.991,72.023,20.163,19.536,1
JY4,2467.125,141.617,71.93,20.053,19.404,1
JY4,2467.25,143.664,71.921,19.803,19.134,1
JY4,2467.375,144.746,72.058,19.474,18.79,1
JY4,2467.5,144.93,72.38,19.147,18.463,1
JY4,2467.625,144.982,72.765,18.907,18.251,1
JY4,2467.75,144.89,73.088,18.808,18.196,1
JY4,2467.875,144.414,73.309,18.859,18.269,1
JY4,2468,143.417,73.386,19.019,18.406,1
JY4,2468.125,141.956,73.296,19.191,18.529,1
JY4,2468.25,140.21,73.115,19.282,18.58,1
JY4,2468.375,138.818,72.955,19.244,18.521,1
JY4,2468.5,138.579,72.904,19.117,18.384,1
JY4,2468.625,139.641,72.94,18.991,18.254,1
JY4,2468.75,140.749,72.983,18.964,18.221,1
JY4,2468.875,140.585,72.967,19.056,18.301,1
JY4,2469,138.973,72.875,19.213,18.438,1
JY4,2469.125,137.106,72.73,19.342,18.543,1
JY4,2469.25,135.673,72.597,19.381,18.561,1
JY4,2469.375,135.01,72.534,19.296,18.461,1
JY4,2469.5,135.673,72.549,19.085,18.24,1
JY4,2469.625,137.493,72.651,18.769,17.918,1
JY4,2469.75,139.223,72.903,18.391,17.55,1
JY4,2469.875,140.106,73.268,18.031,17.223,1
JY4,2470,140.61,73.561,17.771,17.016,1
JY4,2470.125,141.974,73.741,17.686,16.986,1
JY4,2470.25,143.99,73.797,17.776,17.116,1
JY4,2470.375,145.278,73.622,17.975,17.336,1
JY4,2470.5,145.023,73.317,18.166,17.536,1
JY4,2470.625,143.554,73.182,18.263,17.634,1
JY4,2470.75,142.051,73.244,18.246,17.614,1
JY4,2470.875,141.713,73.381,18.166,17.526,1
JY4,2471,141.986,73.536,18.07,17.426,1
JY4,2471.125,141.339,73.624,17.965,17.329,1
JY4,2471.25,140.327,73.569,17.846,17.225,1
JY4,2471.375,140.525,73.486,17.714,17.112,1
JY4,2471.5,141.994,73.522,17.607,17.024,1
JY4,2471.625,143.412,73.651,17.594,17.039,1
JY4,2471.75,144.195,73.762,17.771,17.257,1
JY4,2471.875,145.219,73.81,18.208,17.735,1
JY4,2472,146.348,73.693,18.875,18.423,1
JY4,2472.125,145.851,73.297,19.675,19.199,1
JY4,2472.25,142.778,72.637,20.405,19.867,1
JY4,2472.375,138.231,71.985,20.874,20.275,1
JY4,2472.5,135.11,71.888,21.014,20.387,1
JY4,2472.625,135.42,72.501,20.974,20.357,1
JY4,2472.75,138.259,73.154,20.958,20.381,1
JY4,2472.875,140.908,73.464,21.153,20.63,1
JY4,2473,141.683,73.425,21.653,21.174,1
JY4,2473.125,140.684,72.69,22.455,21.982,1
JY4,2473.25,139.442,71.27,23.378,22.862,1
JY4,2473.375,139.47,69.879,24.124,23.533,1
JY4,2473.5,141.048,68.975,24.426,23.763,1
JY4,2473.625,142.917,68.599,24.222,23.52,1
JY4,2473.75,144.196,68.704,23.675,22.98,1
JY4,2473.875,145.772,69.116,23.019,22.367,1
JY4,2474,148.416,69.673,22.429,21.827,1
