Well Name,Depth,GR,AC,DEN,K,Facies
JY1,2395.125,184.131,243.002,2.606,186.085,2
JY1,2395.25,177.777,241.126,2.601,187.329,2
JY1,2395.375,171.869,239.732,2.592,195.964,2
JY1,2395.5,170.552,239.151,2.578,206.857,2
JY1,2395.625,173.144,239.561,2.563,215.635,2
JY1,2395.75,176.956,241.88,2.554,219.891,2
JY1,2395.875,180.586,245.754,2.554,220.935,2
JY1,2396,183.59,249.221,2.559,219.482,2
JY1,2396.125,184.979,250.923,2.558,215.375,2
JY1,2396.25,183.571,251.156,2.548,209.243,2
JY1,2396.375,179.367,250.428,2.536,202.872,2
JY1,2396.5,173.796,248.591,2.529,197.934,2
JY1,2396.625,169.335,246.479,2.528,195.385,2
JY1,2396.75,168.164,246.269,2.529,194.718,2
JY1,2396.875,170.373,248.175,2.531,193.956,2
JY1,2397,174.572,250.179,2.535,192.888,2
JY1,2397.125,179.467,251.117,2.539,191.328,2
JY1,2397.25,183.692,251.507,2.542,188.571,2
JY1,2397.375,185.851,251.068,2.546,184.874,2
JY1,2397.5,185.226,248.736,2.55,182.356,2
JY1,2397.625,182.752,245.708,2.552,183.309,2
JY1,2397.75,181.224,244.308,2.546,187.115,2
JY1,2397.875,182.734,244.393,2.531,189.543,2
JY1,2398,187.05,245.292,2.513,189.799,2
JY1,2398.125,192.544,247.735,2.501,189.642,2
JY1,2398.25,197.826,250.966,2.5,189.651,2
JY1,2398.375,201.724,253.016,2.509,188.389,2
JY1,2398.5,202.975,253.777,2.517,184.977,2
JY1,2398.625,200.843,253.984,2.517,181.399,2
JY1,2398.75,196.502,253.613,2.512,180.056,2
JY1,2398.875,191.934,252.865,2.506,182.133,2
JY1,2399,188.984,252.022,2.502,185.647,2
JY1,2399.125,188.737,251.264,2.501,186.309,2
JY1,2399.25,190.244,251.035,2.5,180.816,2
JY1,2399.375,191.123,251.737,2.503,173.227,2
JY1,2399.5,189.81,253.042,2.507,169.851,2
JY1,2399.625,187.489,254.41,2.512,171.584,2
JY1,2399.75,187.015,255.748,2.515,175.406,2
JY1,2399.875,189.461,256.729,2.514,179.186,2
JY1,2400,192.579,256.772,2.506,182.583,2
JY1,2400.125,193.261,256.073,2.494,185.016,2
JY1,2400.25,190.361,255.233,2.484,184.928,2
JY1,2400.375,185.723,254.466,2.482,181.696,2
JY1,2400.5,182.633,254.029,2.485,176.176,2
JY1,2400.625,183.327,254.131,2.487,170.56,2
JY1,2400.75,187.098,254.492,2.484,167.696,2
JY1,2400.875,190.89,254.951,2.478,168.786,2
JY1,2401,192.115,255.227,2.475,172.463,2
JY1,2401.125,190.525,253.97,2.478,177.305,2
JY1,2401.25,187.393,250.943,2.486,182.247,2
JY1,2401.375,183.915,248.188,2.497,185.535,2
JY1,2401.5,181.707,246.902,2.509,186.251,2
JY1,2401.625,182.281,246.364,2.517,183.95,2
JY1,2401.75,185.039,246.39,2.516,181.272,2
JY1,2401.875,187.588,247.26,2.509,181.165,2
JY1,2402,188.104,248.244,2.501,184.642,2
JY1,2402.125,186.537,248.991,2.5,189.933,2
JY1,2402.25,183.39,249.621,2.508,195.647,2
JY1,2402.375,179.107,249.716,2.522,200.395,2
JY1,2402.5,175.917,249.51,2.534,203.266,2
JY1,2402.625,176.228,249.369,2.539,202.639,2
JY1,2402.75,179.635,248.742,2.532,198.792,2
JY1,2402.875,184.137,248.385,2.519,193.906,2
JY1,2403,188.407,249.68,2.506,189.734,2
JY1,2403.125,191.131,251.806,2.501,188.154,2
JY1,2403.25,190.555,252.799,2.503,189.378,2
JY1,2403.375,186.356,252.078,2.507,191.187,2
JY1,2403.5,181.58,250.316,2.51,191.055,2
JY1,2403.625,179.892,248.614,2.51,188.484,2
JY1,2403.75,182.604,247.62,2.508,186.438,2
JY1,2403.875,188.173,247.67,2.503,187.62,2
JY1,2404,193.709,249.024,2.493,191.36,2
JY1,2404.125,196.602,251.304,2.48,193.826,2
JY1,2404.25,196.369,253.518,2.466,192.688,2
JY1,2404.375,194.424,254.918,2.458,188.034,2
JY1,2404.5,192.738,255.423,2.458,183.429,2
JY1,2404.625,192.232,255.463,2.463,181.849,2
JY1,2404.75,192.383,255.296,2.467,184.77,2
JY1,2404.875,192.38,254.863,2.467,189.337,2
JY1,2405,191.841,254.295,2.465,192.371,2
JY1,2405.125,191.416,253.931,2.465,191.872,2
JY1,2405.25,191.73,254.059,2.47,189.26,2
JY1,2405.375,192.362,254.472,2.477,185.666,2
JY1,2405.5,192.7,254.804,2.481,182.308,2
JY1,2405.625,192.745,255.204,2.478,181.16,2
JY1,2405.75,192.875,255.663,2.472,183.285,2
JY1,2405.875,193.068,255.66,2.467,186.599,2
JY1,2406,192.794,255.043,2.464,188.461,2
JY1,2406.125,191.777,254.269,2.461,187.791,2
JY1,2406.25,189.248,253.255,2.458,185.456,2
JY1,2406.375,184.172,251.543,2.454,181.623,2
JY1,2406.5,177.116,249.601,2.455,176.973,2
JY1,2406.625,171.067,248.116,2.464,175.028,2
JY1,2406.75,168.312,246.876,2.476,177.223,2
JY1,2406.875,167.799,245.81,2.483,181.618,2
JY1,2407,166.47,244.947,2.483,186.191,2
JY1,2407.125,163.093,243.484,2.482,190.186,2
JY1,2407.25,159.363,241.503,2.488,191.883,2
JY1,2407.375,158.026,240.627,2.498,189.506,2
JY1,2407.5,160.967,241.073,2.503,183.887,2
JY1,2407.625,168.492,242.251,2.496,179.799,2
JY1,2407.75,178.072,244.8,2.484,179.963,2
JY1,2407.875,185.498,248.08,2.479,184.61,2
JY1,2408,188.032,249.985,2.483,190.858,2
JY1,2408.125,187.264,250.336,2.486,195.823,2
JY1,2408.25,187.057,250.294,2.481,197.175,2
JY1,2408.375,189.04,249.87,2.469,195.781,2
JY1,2408.5,192.028,249.044,2.46,193.45,2
JY1,2408.625,194.559,248.493,2.455,192.231,2
JY1,2408.75,196.727,248.703,2.453,192.232,2
JY1,2408.875,199.123,249.552,2.452,192.489,2
JY1,2409,201.854,250.523,2.451,192.305,2
JY1,2409.125,205.193,251.232,2.449,191.524,2
JY1,2409.25,209.866,251.953,2.445,191.342,2
JY1,2409.375,216.552,253.013,2.438,191.992,2
JY1,2409.5,225.782,254.39,2.43,192.607,2
JY1,2409.625,239.467,256.198,2.424,192.761,2
JY1,2409.75,260.548,258.671,2.422,192.735,2
JY1,2409.875,286.962,260.298,2.425,192.965,2
JY1,2410,307.217,259.061,2.438,193.134,2
JY1,2410.125,307.424,256.227,2.467,192.579,2
JY1,2410.25,285.53,254.105,2.506,191.275,2
JY1,2410.375,253.994,251.937,2.534,188.001,2
JY1,2410.5,228.446,250.271,2.533,181.836,2
JY1,2410.625,213.752,252.022,2.513,174.26,2
JY1,2410.75,204.838,256.165,2.49,169.151,2
JY1,2410.875,195.771,257.696,2.472,167.817,2
JY1,2411,185.661,255.952,2.461,167.789,2
JY1,2411.125,177.215,253.121,2.457,165.704,2
JY1,2411.25,172.733,248.762,2.466,161.59,2
JY1,2411.375,173.243,243.829,2.482,158.103,2
JY1,2411.5,176.615,243.225,2.493,157.983,2
JY2,2443.125,139.528,82.472,2.614,2.907,2
JY2,2443.25,142.043,83.632,2.589,2.917,2
JY2,2443.375,144.517,84.396,2.551,2.942,2
JY2,2443.5,145.959,84.794,2.521,2.986,2
JY2,2443.625,145.984,85.099,2.515,3.054,2
JY2,2443.75,145.664,85.233,2.535,3.138,2
JY2,2443.875,145.512,84.616,2.571,3.216,2
JY2,2444,144.236,82.768,2.611,3.27,2
JY2,2444.75,141.602,81.855,2.623,2.923,2
JY2,2444.875,138.005,82.417,2.618,2.807,2
JY2,2451.25,142.95,79.146,2.503,4.015,2
JY2,2451.375,151.706,78.931,2.581,4.156,2
JY2,2451.5,158.591,77.919,2.657,4.122,2
JY2,2451.625,161.427,76.706,2.713,4.015,2
JY2,2451.75,160.728,76.238,2.744,3.905,2
JY2,2451.875,159.107,76.424,2.758,3.834,2
JY2,2452,158.448,76.827,2.758,3.852,2
JY2,2452.125,158.573,77.365,2.747,3.959,2
JY2,2452.25,158.647,77.961,2.735,4.126,2
JY2,2452.375,158.697,78.394,2.724,4.333,2
JY2,2452.5,158.984,78.646,2.718,4.534,2
JY2,2452.625,159.349,78.863,2.713,4.661,2
JY2,2452.75,159.587,78.915,2.707,4.667,2
JY2,2452.875,159.533,78.676,2.699,4.573,2
JY2,2453,158.984,78.529,2.69,4.419,2
JY2,2453.125,158.473,78.802,2.684,4.229,2
JY2,2453.25,159.409,79.211,2.681,4.051,2
JY2,2453.375,163.293,79.639,2.683,3.936,2
JY2,2453.5,169.962,80.343,2.687,3.923,2
JY2,2453.625,176.63,81.261,2.69,3.982,2
JY2,2453.75,180.097,82.106,2.688,4.034,2
JY2,2453.875,179.536,82.716,2.684,4.032,2
JY2,2454,176.748,83.072,2.681,3.996,2
JY2,2454.125,174.399,83.139,2.686,3.943,2
JY2,2454.25,173.559,82.929,2.697,3.882,2
JY2,2454.375,173.706,82.578,2.71,3.815,2
JY2,2454.5,173.691,82.153,2.72,3.736,2
JY2,2454.625,172.758,81.165,2.725,3.644,2
JY2,2454.75,170.728,79.185,2.728,3.556,2
JY2,2454.875,167.629,76.949,2.728,3.497,2
JY2,2455,164.295,75.473,2.724,3.467,2
JY2,2455.125,162.486,75.001,2.72,3.464,2
JY2,2455.25,163.191,75.596,2.716,3.5,2
JY2,2455.375,165.231,77.122,2.712,3.572,2
JY2,2455.5,166.658,78.515,2.711,3.655,2
JY2,2455.625,167.007,78.543,2.717,3.722,2
JY2,2455.75,166.658,77.178,2.73,3.764,2
JY2,2455.875,165.322,75.322,2.747,3.773,2
JY2,2456,163.131,73.974,2.759,3.75,2
JY2,2456.125,161.404,73.551,2.759,3.709,2
JY2,2456.25,162.338,74.183,2.743,3.645,2
JY2,2456.375,166.522,75.701,2.722,3.551,2
JY2,2456.5,172.873,77.52,2.706,3.476,2
JY2,2456.625,179.22,78.768,2.7,3.478,2
JY2,2456.75,183.777,79.294,2.699,3.525,2
JY2,2456.875,185.317,79.423,2.699,3.566,2
JY2,2457,183.553,79.364,2.701,3.604,2
JY2,2457.125,179.159,79.237,2.706,3.644,2
JY2,2457.25,173.597,79.132,2.71,3.67,2
JY2,2457.375,168.863,79.024,2.709,3.68,2
JY2,2457.5,166.243,78.892,2.707,3.692,2
JY2,2457.625,166.201,78.749,2.714,3.733,2
JY2,2457.75,167.928,78.583,2.727,3.828,2
JY2,2457.875,170.381,78.397,2.737,3.977,2
JY2,2458,172.395,78.209,2.735,4.131,2
JY2,2458.125,172.875,78.076,2.729,4.263,2
JY2,2458.25,171.601,78.14,2.726,4.38,2
JY2,2458.375,169.788,78.429,2.729,4.474,2
JY2,2458.5,168.475,78.806,2.734,4.518,2
JY2,2458.625,167.468,79.136,2.737,4.494,2
JY2,2458.75,166.449,79.345,2.733,4.409,2
JY2,2458.875,165.981,79.523,2.724,4.294,2
JY2,2459,166.921,79.812,2.71,4.197,2
JY2,2459.125,169.143,79.992,2.696,4.154,2
JY2,2459.25,171.836,79.89,2.688,4.169,2
JY2,2459.375,173.409,79.628,2.685,4.241,2
JY2,2459.5,173.131,79.228,2.683,4.362,2
JY2,2459.625,171.966,78.714,2.681,4.527,2
JY2,2459.75,171.661,78.48,2.682,4.702,2
JY2,2459.875,172.182,78.701,2.688,4.846,2
JY2,2460,172.662,79.205,2.698,4.933,2
JY2,2460.125,173.202,79.742,2.706,4.961,2
JY2,2460.25,174.506,80.155,2.711,4.938,2
JY2,2460.375,176.293,80.372,2.715,4.864,2
JY2,2460.5,177.312,80.468,2.717,4.753,2
JY2,2460.625,176.924,80.4,2.713,4.615,2
JY2,2460.75,176.143,80.084,2.704,4.462,2
JY2,2460.875,176.568,79.783,2.693,4.328,2
JY2,2461,178.38,79.63,2.685,4.243,2
JY2,2461.125,180.584,79.454,2.681,4.226,2
JY2,2461.25,182.762,79.325,2.678,4.3,2
JY2,2461.375,185.188,79.361,2.674,4.439,2
JY2,2461.5,187.705,79.366,2.666,4.569,2
JY2,2461.625,190.383,79.247,2.657,4.647,2
JY2,2461.75,193.83,79.025,2.653,4.684,2
JY2,2461.875,196.652,78.737,2.657,4.677,2
JY2,2462,196.777,78.599,2.665,4.595,2
JY2,2462.125,193.403,78.821,2.679,4.425,2
JY2,2462.25,188.582,79.447,2.694,4.197,2
JY2,2462.375,184.749,80.492,2.7,3.985,2
JY2,2462.5,183.059,81.531,2.688,3.837,2
JY2,2462.625,181.802,81.869,2.669,3.75,2
JY2,2462.75,178.845,81.283,2.656,3.713,2
JY2,2462.875,174.289,79.864,2.654,3.732,2
JY2,2463,171.017,78.063,2.658,3.768,2
JY2,2463.125,170.061,76.942,2.665,3.793,2
JY2,2463.25,168.203,76.909,2.672,3.82,2
JY2,2463.375,162.459,76.532,2.68,3.847,2
JY2,2472.25,157.696,78.12,2.718,3.855,2
JY2,2472.375,160.139,79.125,2.718,3.909,2
JY2,2472.5,158.667,78.224,2.715,3.93,2
JY2,2472.625,157.079,76.454,2.717,3.945,2
JY2,2472.75,155.168,75.351,2.723,3.936,2
JY2,2472.875,153.064,75.379,2.73,3.907,2
JY2,2473,152.581,75.486,2.731,3.873,2
JY2,2473.125,154.156,75.559,2.721,3.84,2
JY2,2473.25,156.795,76.358,2.705,3.827,2
JY2,2473.375,158.764,77.32,2.694,3.852,2
JY2,2473.5,159.444,77.615,2.69,3.91,2
JY2,2473.625,159.923,77.642,2.692,4.006,2
JY2,2473.75,161.812,78.043,2.694,4.165,2
JY2,2473.875,165.526,78.773,2.698,4.37,2
JY2,2474,169.891,79.698,2.703,4.531,2
JY2,2474.125,174.144,80.668,2.706,4.589,2
JY2,2474.25,177.579,81.57,2.707,4.575,2
JY2,2474.375,177.86,82.283,2.704,4.543,2
JY2,2474.5,171.489,81.479,2.693,4.392,2
JY2,2474.625,154.112,78.013,2.674,3.854,2
JY2,2477,153.214,77.92,2.694,3.708,2
JY2,2477.125,166.798,81.202,2.711,3.974,2
JY2,2477.25,170.854,82.435,2.725,4.03,2
JY2,2477.375,169.302,81.751,2.732,4.049,2
JY2,2477.5,167.488,80.832,2.736,4.072,2
JY2,2477.625,167.516,80.609,2.737,4.078,2
JY2,2477.75,168.609,80.777,2.738,4.071,2
JY2,2477.875,168.975,80.944,2.739,4.069,2
JY2,2478,168.094,81.254,2.737,4.068,2
JY2,2478.125,165.302,81.688,2.734,4.076,2
JY2,2478.25,160.603,82.2,2.734,4.158,2
JY2,2478.375,155.226,82.661,2.739,4.305,2
JY2,2478.5,152.027,82.843,2.746,4.446,2
JY2,2478.625,151.71,82.848,2.75,4.547,2
JY2,2478.75,152.729,82.506,2.748,4.641,2
JY2,2478.875,153.375,81.73,2.742,4.724,2
JY2,2479,153.805,81.259,2.737,4.783,2
JY2,2479.125,154.528,81.277,2.735,4.825,2
JY2,2479.25,155.698,81.44,2.734,4.859,2
JY2,2479.375,157.519,81.855,2.731,4.873,2
JY2,2479.5,160.201,82.373,2.725,4.845,2
JY2,2479.625,162.769,82.722,2.715,4.779,2
JY2,2479.75,164.133,83.173,2.705,4.697,2
JY2,2479.875,163.767,83.749,2.702,4.605,2
JY2,2480,162.414,83.95,2.706,4.504,2
JY2,2480.125,160.563,83.66,2.712,4.408,2
JY2,2480.25,158.419,83.173,2.712,4.335,2
JY2,2480.375,156.541,82.518,2.705,4.292,2
JY2,2480.5,156.588,81.695,2.698,4.264,2
JY2,2480.625,159.653,81.381,2.696,4.216,2
JY2,2480.75,163.602,81.97,2.7,4.149,2
JY2,2480.875,165.291,82.904,2.703,4.108,2
JY2,2481,164.233,83.506,2.7,4.115,2
JY2,2481.125,162.6,83.865,2.694,4.144,2
JY2,2481.25,161.922,84.013,2.691,4.188,2
JY2,2481.375,161.45,83.822,2.692,4.26,2
JY2,2481.5,160.778,83.523,2.691,4.338,2
JY2,2481.625,160.956,83.443,2.683,4.389,2
JY2,2481.75,162.608,83.343,2.676,4.424,2
JY2,2481.875,164.162,82.774,2.678,4.446,2
JY2,2482,163.193,81.463,2.688,4.402,2
JY2,2482.125,160.44,79.939,2.699,4.293,2
JY2,2482.25,158.597,79.108,2.706,4.204,2
JY2,2482.375,160.278,79.243,2.708,4.188,2
JY2,2482.5,165.082,80.109,2.705,4.228,2
JY2,2482.625,171.054,81.655,2.701,4.282,2
JY2,2482.75,175.681,83.327,2.697,4.313,2
JY2,2482.875,177.758,84.585,2.694,4.296,2
JY2,2483,178.515,85.286,2.692,4.238,2
JY2,2483.125,180.809,85.553,2.692,4.133,2
JY2,2483.25,184.061,85.481,2.695,3.993,2
JY2,2483.375,184.515,84.785,2.703,3.876,2
JY2,2483.5,180.196,83.514,2.712,3.804,2
JY2,2483.625,173.324,82.52,2.721,3.762,2
JY2,2483.75,168.972,82.143,2.726,3.757,2
JY2,2483.875,169.225,82.124,2.721,3.821,2
JY2,2484,173.045,82.797,2.708,3.934,2
JY2,2484.125,176.978,83.837,2.695,4.021,2
JY2,2484.25,178.303,84.353,2.688,4.036,2
JY2,2484.375,176.093,84.251,2.686,3.977,2
JY2,2484.5,172.307,83.974,2.685,3.881,2
JY2,2484.625,168.882,83.431,2.679,3.808,2
JY2,2484.75,166.801,82.668,2.67,3.801,2
JY2,2484.875,165.549,82.212,2.665,3.835,2
JY2,2485,165.032,82.386,2.664,3.889,2
JY2,2485.125,165.661,83.01,2.669,3.956,2
JY2,2485.25,167.524,83.743,2.674,4.025,2
JY2,2485.375,169.957,84.468,2.678,4.082,2
JY2,2485.5,171.904,84.984,2.68,4.115,2
JY2,2485.625,172.688,84.98,2.683,4.13,2
JY2,2485.75,172.086,84.458,2.687,4.129,2
JY2,2485.875,170.411,83.776,2.692,4.132,2
JY2,2486,168.35,83.092,2.697,4.162,2
JY2,2486.125,166.672,82.522,2.702,4.222,2
JY2,2486.25,165.645,82.048,2.706,4.287,2
JY2,2486.375,165.036,81.374,2.712,4.338,2
JY2,2486.5,164.509,80.324,2.72,4.36,2
JY2,2486.625,163.609,79.252,2.728,4.352,2
JY2,2486.75,162.112,78.557,2.733,4.313,2
JY2,2486.875,160.978,78.369,2.734,4.252,2
JY2,2487,161.726,78.836,2.731,4.172,2
JY2,2487.125,164.369,80.097,2.724,4.088,2
JY2,2487.25,166.7,81.452,2.715,4.04,2
JY2,2487.375,167.555,82.11,2.71,4.037,2
JY2,2487.5,167.431,82.199,2.712,4.067,2
JY2,2487.625,166.344,82.243,2.719,4.118,2
JY2,2487.75,162.676,82.102,2.731,4.2,2
JY2,2487.875,156.495,81.492,2.748,4.31,2
JY2,2488,151.396,80.85,2.762,4.408,2
JY2,2488.125,150.139,80.784,2.762,4.478,2
JY2,2488.25,152.508,81.19,2.746,4.529,2
JY2,2488.375,156.343,81.672,2.721,4.551,2
JY2,2488.5,160.187,82.426,2.702,4.525,2
JY2,2488.625,162.963,83.26,2.695,4.442,2
JY2,2488.75,164.007,83.532,2.697,4.325,2
JY2,2488.875,163.789,83.309,2.702,4.207,2
JY2,2489,163.866,83.071,2.703,4.118,2
JY2,2489.125,165.259,82.96,2.7,4.08,2
JY2,2489.25,167.71,83.162,2.695,4.107,2
JY2,2489.375,169.753,83.475,2.693,4.161,2
JY2,2489.5,170.635,83.555,2.694,4.209,2
JY2,2489.625,170.735,83.657,2.699,4.247,2
JY2,2489.75,170.315,84.131,2.706,4.264,2
JY2,2489.875,168.983,84.741,2.713,4.219,2
JY2,2490,167.151,85.262,2.713,4.135,2
JY2,2490.125,165.896,85.712,2.709,4.085,2
JY2,2490.25,165.229,85.972,2.704,4.1,2
JY2,2490.375,164.552,85.957,2.7,4.151,2
JY2,2490.5,164.439,85.914,2.696,4.231,2
JY2,2490.625,165.71,86.14,2.695,4.344,2
JY2,2490.75,167.473,86.629,2.696,4.461,2
JY2,2490.875,168.095,87.008,2.698,4.532,2
JY2,2491,167.447,86.885,2.697,4.539,2
JY2,2491.125,167.243,86.547,2.691,4.498,2
JY2,2491.25,168.705,86.437,2.683,4.413,2
JY2,2491.375,171.584,86.471,2.676,4.293,2
JY2,2491.5,174.401,86.638,2.671,4.172,2
JY2,2491.625,176.552,87.144,2.669,4.07,2
JY2,2491.75,178.37,87.57,2.668,3.98,2
JY2,2491.875,179.495,87.547,2.667,3.895,2
JY2,2492,178.469,87.294,2.663,3.815,2
JY2,2492.125,175.096,87.045,2.656,3.728,2
JY2,2492.25,172.211,87.038,2.652,3.655,2
JY2,2492.375,172.384,87.426,2.654,3.645,2
JY2,2492.5,174.151,87.853,2.66,3.697,2
JY2,2492.625,174.754,88.146,2.665,3.759,2
JY2,2492.75,173.823,88.314,2.666,3.818,2
JY2,2492.875,173.501,88.088,2.664,3.895,2
JY2,2493,174.654,87.433,2.661,3.989,2
JY2,2493.125,176.131,86.671,2.663,4.074,2
JY2,2493.25,176.55,85.955,2.669,4.139,2
JY2,2493.375,176.335,85.415,2.675,4.19,2
JY2,2493.5,177.73,85.08,2.676,4.218,2
JY2,2493.625,182.54,84.782,2.67,4.188,2
JY2,2493.75,189.289,84.666,2.662,4.083,2
JY2,2493.875,193.967,84.794,2.658,3.937,2
JY2,2494,194.658,84.754,2.66,3.783,2
JY2,2494.125,193.105,84.465,2.667,3.637,2
JY2,2494.25,192.299,84.226,2.673,3.516,2
JY2,2494.375,192.773,84.101,2.673,3.418,2
JY2,2494.5,193.552,84.172,2.665,3.337,2
JY2,2494.625,193.699,84.536,2.653,3.274,2
JY2,2494.75,192.787,84.952,2.642,3.24,2
JY2,2494.875,190.707,85.019,2.638,3.226,2
JY2,2495,187.206,84.75,2.64,3.233,2
JY2,2495.125,182.085,84.284,2.641,3.303,2
JY2,2495.25,175.591,83.407,2.636,3.48,2
JY2,2495.375,169.075,82.604,2.624,3.707,2
JY2,2495.5,164.774,83.604,2.607,3.855,2
JY2,2495.625,163.518,86.285,2.594,3.883,2
JY2,2495.75,163.459,88.002,2.594,3.848,2
JY2,2495.875,161.849,87.947,2.604,3.747,2
JY2,2496,158.148,86.984,2.615,3.561,2
JY2,2496.125,154.214,84.41,2.618,3.381,2
JY2,2496.25,151.802,80.708,2.618,3.29,2
JY2,2498.5,144.403,85.325,2.64,3.842,2
JY2,2498.625,150.806,86.729,2.649,3.902,2
JY2,2498.75,159.799,87.944,2.653,4.001,2
JY2,2498.875,168.382,88.563,2.652,4.103,2
JY2,2499,173.743,88.589,2.65,4.135,2
JY2,2499.125,175.613,88.235,2.651,4.097,2
JY2,2499.25,175.876,87.831,2.656,4.04,2
JY2,2499.375,176.287,87.462,2.662,3.982,2
JY2,2499.5,176.561,87.146,2.667,3.929,2
JY2,2499.625,175.358,87.272,2.669,3.919,2
JY2,2499.75,172.373,87.727,2.665,3.978,2
JY2,2499.875,169.28,87.815,2.655,4.082,2
JY2,2500,168.373,87.49,2.64,4.179,2
JY2,2500.125,169.99,86.983,2.627,4.241,2
JY2,2500.25,171.9,86.159,2.623,4.249,2
JY2,2500.375,172.24,85.353,2.629,4.191,2
JY2,2500.5,171.546,85.124,2.637,4.075,2
JY2,2500.625,171.572,85.343,2.641,3.904,2
JY2,2500.75,172.801,85.718,2.636,3.708,2
JY2,2500.875,174.327,86.145,2.626,3.537,2
JY2,2501,175.913,86.35,2.615,3.418,2
JY2,2501.125,177.948,86.136,2.608,3.344,2
JY2,2501.25,180.031,85.533,2.611,3.316,2
JY2,2501.375,181.08,84.519,2.624,3.328,2
JY2,2501.5,181.126,83.336,2.642,3.367,2
JY2,2501.625,182.353,82.67,2.659,3.432,2
JY2,2501.75,187.113,82.823,2.666,3.551,2
JY2,2501.875,195.247,83.552,2.665,3.713,2
JY2,2502,204.364,84.692,2.657,3.82,2
JY2,2502.125,212.486,85.791,2.643,3.797,2
JY2,2502.25,218.738,86.151,2.629,3.692,2
JY2,2502.375,221.362,85.77,2.62,3.58,2
JY2,2502.5,218.811,85.119,2.618,3.44,2
JY2,2502.625,212.117,84.268,2.615,3.252,2
JY2,2502.75,205.223,83.172,2.606,3.092,2
JY2,2502.875,201.443,82.029,2.596,3.016,2
JY2,2503,200.591,80.963,2.591,2.994,2
JY2,2503.125,200.084,80.047,2.592,2.979,2
JY2,2503.25,197.893,79.346,2.593,2.932,2
JY2,2503.375,194.51,78.806,2.595,2.848,2
JY2,2503.5,192.443,78.527,2.603,2.775,2
JY2,2503.625,193.946,78.733,2.614,2.764,2
JY2,2503.75,199.166,79.361,2.621,2.832,2
JY2,2503.875,205.567,80.372,2.626,2.938,2
JY2,2504,209.429,81.995,2.633,3.038,2
JY2,2504.125,208.105,84.031,2.644,3.182,2
JY2,2504.25,202.553,85.921,2.655,3.424,2
JY2,2504.375,196.522,87.543,2.655,3.677,2
JY2,2504.5,192.629,88.964,2.643,3.815,2
JY2,2504.625,190.167,89.888,2.632,3.856,2
JY2,2504.75,187.368,89.993,2.632,3.87,2
JY2,2504.875,184.599,89.716,2.642,3.865,2
JY2,2505,183.426,89.697,2.653,3.832,2
JY2,2505.125,184.069,90.038,2.658,3.795,2
JY2,2505.25,185.28,90.671,2.655,3.779,2
JY2,2505.375,186.375,91.701,2.645,3.811,2
JY2,2505.5,187.707,92.804,2.633,3.908,2
JY2,2505.625,189.37,93.366,2.625,4.037,2
JY2,2505.75,191.115,93.403,2.623,4.143,2
JY2,2505.875,193.104,93.466,2.622,4.203,2
JY2,2506,195.143,93.627,2.618,4.227,2
JY2,2506.125,196.366,93.653,2.615,4.222,2
JY2,2506.25,196.769,93.655,2.619,4.193,2
JY2,2506.375,197.298,93.759,2.628,4.157,2
JY2,2506.5,198.467,93.86,2.636,4.148,2
JY2,2506.625,199.769,93.963,2.642,4.172,2
JY2,2506.75,200.571,94.174,2.645,4.203,2
JY2,2506.875,200.854,94.507,2.644,4.224,2
JY2,2507,201.31,94.889,2.64,4.239,2
JY2,2507.125,202.854,95.181,2.636,4.236,2
JY2,2507.25,205.45,95.299,2.63,4.189,2
JY2,2507.375,207.81,95.445,2.622,4.114,2
JY2,2507.5,209.017,95.657,2.617,4.047,2
JY2,2507.625,209.635,95.701,2.619,3.989,2
JY2,2507.75,209.865,95.682,2.631,3.926,2
JY2,2507.875,208.301,95.562,2.647,3.862,2
JY2,2508,203.774,94.67,2.657,3.796,2
JY2,2508.125,196.445,92.743,2.657,3.709,2
JY2,2508.25,187.5,90.07,2.656,3.614,2
JY2,2508.375,179.226,86.855,2.661,3.547,2
JY2,2508.5,174.042,83.597,2.67,3.52,2
JY2,2508.625,173.235,81.793,2.674,3.5,2
JY2,2508.75,175.314,81.933,2.669,3.464,2
JY2,2508.875,177.951,83.212,2.66,3.426,2
JY2,2509,180.943,85.523,2.656,3.388,2
JY2,2509.125,185.769,88.693,2.657,3.335,2
JY2,2509.25,192.778,91.349,2.66,3.291,2
JY2,2509.375,199.345,93.083,2.66,3.319,2
JY2,2509.5,202.787,94.521,2.655,3.417,2
JY2,2509.625,202.969,95.247,2.644,3.543,2
JY2,2509.75,202.061,94.936,2.627,3.666,2
JY2,2509.875,201.196,94.101,2.611,3.776,2
JY2,2510,199.569,93.054,2.602,3.867,2
JY2,2510.125,196.821,91.966,2.601,3.92,2
JY2,2510.25,193.738,91.104,2.602,3.915,2
JY2,2510.375,191.6,90.596,2.602,3.861,2
JY2,2510.5,190.191,90.314,2.601,3.785,2
JY2,2510.625,187.974,90.061,2.602,3.653,2
JY2,2510.75,184.606,89.734,2.604,3.445,2
JY2,2510.875,181.242,89.017,2.61,3.246,2
