Well Name,Depth,GR,AC,DEN
JY7-2HF,3320.25,150.455,201.393,2.622
JY7-2HF,3320.375,152.013,198.436,2.623
JY7-2HF,3320.5,154.026,196.481,2.61
JY7-2HF,3320.625,156.227,196.334,2.626
JY7-2HF,3320.75,158.33,198.485,2.631
JY7-2HF,3320.875,159.956,201.668,2.624
JY7-2HF,3321,160.392,203.772,2.621
JY7-2HF,3321.125,160.321,203.276,2.599
JY7-2HF,3321.25,160.519,201.131,2.609
JY7-2HF,3321.375,160.421,199.691,2.618
JY7-2HF,3321.5,158.964,199.045,2.627
JY7-2HF,3321.625,156.508,198.388,2.633
JY7-2HF,3321.75,154.538,196.823,2.628
JY7-2HF,3321.875,153.255,194.98,2.63
JY7-2HF,3322,151.958,193.96,2.624
JY7-2HF,3322.125,150.416,194.478,2.622
JY7-2HF,3322.25,149.621,197.082,2.622
JY7-2HF,3322.375,149.543,201.213,2.618
JY7-2HF,3322.5,149.279,205.323,2.626
JY7-2HF,3322.625,148.494,207.854,2.636
JY7-2HF,3322.75,147.685,208.269,2.649
JY7-2HF,3322.875,147.22,206.578,2.651
JY7-2HF,3323,146.589,202.73,2.645
JY7-2HF,3323.125,145.609,198.211,2.648
JY7-2HF,3323.25,144.445,196.149,2.649
JY7-2HF,3323.375,143.415,195.727,2.663
JY7-2HF,3323.5,142.521,196.301,2.667
JY7-2HF,3323.625,141.717,197.262,2.665
JY7-2HF,3323.75,141.154,198.218,2.662
JY7-2HF,3323.875,141.044,199.286,2.661
JY7-2HF,3324,141.602,200.991,2.674
JY7-2HF,3324.125,142.702,203.5,2.682
JY7-2HF,3324.25,144.111,205.713,2.678
JY7-2HF,3324.375,145.567,206.672,2.668
JY7-2HF,3324.5,147.219,206.713,2.667
JY7-2HF,3324.625,149.043,206.451,2.668
JY7-2HF,3324.75,150.31,206.083,2.67
JY7-2HF,3324.875,150.143,205.59,2.67
JY7-2HF,3325,148.456,204.982,2.673
JY7-2HF,3325.125,146.289,204.449,2.681
JY7-2HF,3325.25,144.717,204.273,2.687
JY7-2HF,3325.375,143.826,204.424,2.678
JY7-2HF,3325.5,143.507,204.79,2.677
JY7-2HF,3325.625,144.102,205.087,2.677
JY7-2HF,3325.75,146.009,204.521,2.677
JY7-2HF,3325.875,148.306,203.38,2.679
JY7-2HF,3326,149.738,202.654,2.67
JY7-2HF,3326.125,150.001,202.012,2.679
JY7-2HF,3326.25,149.56,200.856,2.685
JY7-2HF,3326.375,148.749,199.581,2.686
JY7-2HF,3326.5,147.757,198.679,2.682
JY7-2HF,3326.625,147.09,198.454,2.676
JY7-2HF,3326.75,146.65,199.061,2.667
JY7-2HF,3326.875,146,200.097,2.666
JY7-2HF,3327,145.202,201.044,2.665
JY7-2HF,3327.125,145.029,201.497,2.666
JY7-2HF,3327.25,145.484,201.232,2.67
JY7-2HF,3327.375,145.512,200.581,2.669
JY7-2HF,3327.5,144.772,199.938,2.667
JY7-2HF,3327.625,144.011,199.665,2.674
JY7-2HF,3327.75,143.948,199.982,2.685
JY7-2HF,3327.875,144.193,200.258,2.693
JY7-2HF,3328,144.042,199.931,2.689
JY7-2HF,3328.125,143.571,199.146,2.696
JY7-2HF,3328.25,143.183,199.273,2.691
JY7-2HF,3328.375,143.173,201.18,2.697
JY7-2HF,3328.5,143.25,204.157,2.705
JY7-2HF,3328.625,143.307,206.273,2.704
JY7-2HF,3328.75,143.221,206.893,2.698
JY7-2HF,3328.875,143.234,206.795,2.675
JY7-2HF,3329,143.709,206.42,2.661
JY7-2HF,3329.125,144.752,205.903,2.657
JY7-2HF,3329.25,146.222,204.955,2.66
JY7-2HF,3329.375,147.306,203.539,2.664
JY7-2HF,3329.5,147.704,202.107,2.663
JY7-2HF,3329.625,147.327,201.165,2.668
JY7-2HF,3329.75,146.539,201.202,2.674
JY7-2HF,3329.875,145.347,202.046,2.67
JY7-2HF,3330,144.395,203.549,2.657
JY7-2HF,3330.125,144.708,205.361,2.652
JY7-2HF,3330.25,145.816,206.578,2.647
JY7-2HF,3330.375,146.857,206.978,2.645
JY7-2HF,3330.5,147.385,206.859,2.638
JY7-2HF,3330.625,148.166,206.438,2.631
JY7-2HF,3330.75,148.915,205.553,2.629
JY7-2HF,3330.875,148.462,204.33,2.629
JY7-2HF,3331,147.059,203.173,2.638
JY7-2HF,3331.125,146.042,202.32,2.642
JY7-2HF,3331.25,146.454,201.66,2.635
JY7-2HF,3331.375,147.565,201.044,2.625
JY7-2HF,3331.5,148.465,200.483,2.627
JY7-2HF,3331.625,148.896,200.015,2.634
JY7-2HF,3331.75,149.166,199.798,2.64
JY7-2HF,3331.875,149.499,199.847,2.638
JY7-2HF,3332,149.317,199.898,2.63
JY7-2HF,3332.125,148.682,199.57,2.627
JY7-2HF,3332.25,147.739,199.041,2.628
JY7-2HF,3332.375,146.938,199.051,2.643
JY7-2HF,3332.5,146.256,200.356,2.645
JY7-2HF,3332.625,145.92,202.712,2.645
JY7-2HF,3332.75,146.469,203.866,2.645
JY7-2HF,3332.875,147.475,203.631,2.634
JY7-2HF,3333,148.199,203.005,2.635
JY7-2HF,3333.125,148.299,202.433,2.633
JY7-2HF,3333.25,148.721,201.419,2.626
JY7-2HF,3333.375,149.545,199.634,2.62
JY7-2HF,3333.5,149.845,197.823,2.618
JY7-2HF,3333.625,149.215,196.998,2.617
JY7-2HF,3333.75,148.432,197.4,2.62
JY7-2HF,3333.875,148.362,198.184,2.623
JY7-2HF,3334,148.577,198.683,2.624
JY7-2HF,3334.125,148.6,198.708,2.62
JY7-2HF,3334.25,148.849,198.563,2.607
JY7-2HF,3334.375,149.877,198.553,2.601
JY7-2HF,3334.5,151.489,198.786,2.601
JY7-2HF,3334.625,153.094,199.098,2.601
JY7-2HF,3334.75,154.32,199.159,2.608
JY7-2HF,3334.875,154.969,199.02,2.62
JY7-2HF,3335,154.547,198.723,2.626
JY7-2HF,3335.125,153.208,198.232,2.627
JY7-2HF,3335.25,151.684,197.829,2.602
JY7-2HF,3335.375,150.645,198.036,2.587
JY7-2HF,3335.5,150.225,198.763,2.593
JY7-2HF,3335.625,150.416,199.606,2.608
JY7-2HF,3335.75,151.404,200.033,2.628
JY7-2HF,3335.875,152.806,199.748,2.627
JY7-2HF,3336,153.963,199.018,2.615
JY7-2HF,3336.125,154.245,198.492,2.608
JY7-2HF,3336.25,153.787,198.801,2.61
JY7-2HF,3336.375,153.018,199.741,2.608
JY7-2HF,3336.5,152.085,200.879,2.618
JY7-2HF,3336.625,151.116,201.586,2.61
JY7-2HF,3336.75,150.34,201.287,2.602
JY7-2HF,3336.875,150.384,200.557,2.601
JY7-2HF,3337,151.152,199.981,2.604
JY7-2HF,3337.125,152.07,199.805,2.607
JY7-2HF,3337.25,152.397,200.009,2.601
JY7-2HF,3337.375,152.146,200.202,2.599
JY7-2HF,3337.5,151.842,199.956,2.602
JY7-2HF,3337.625,151.881,199.252,2.61
JY7-2HF,3337.75,152.242,198.647,2.616
JY7-2HF,3337.875,152.378,198.547,2.613
JY7-2HF,3338,152.238,199,2.619
JY7-2HF,3338.125,151.986,199.851,2.62
JY7-2HF,3338.25,151.815,200.853,2.614
JY7-2HF,3338.375,151.038,201.788,2.606
JY7-2HF,3338.5,149.584,202.635,2.6
JY7-2HF,3338.625,148.189,203.312,2.611
JY7-2HF,3338.75,147.859,203.533,2.62
JY7-2HF,3338.875,148.821,203.207,2.623
JY7-2HF,3339,150.386,202.448,2.625
JY7-2HF,3339.125,151.982,201.402,2.63
JY7-2HF,3339.25,153.132,200.086,2.625
JY7-2HF,3339.375,153.891,198.744,2.619
JY7-2HF,3339.5,153.992,197.61,2.616
JY7-2HF,3339.625,153.171,196.828,2.615
JY7-2HF,3339.75,151.227,196.545,2.613
JY7-2HF,3339.875,149.334,196.782,2.611
JY7-2HF,3340,148.488,197.447,2.604
JY7-2HF,3340.125,148.489,198.211,2.588
JY7-2HF,3340.25,148.389,198.617,2.581
JY7-2HF,3340.375,148.004,198.571,2.579
JY7-2HF,3340.5,148.248,198.302,2.569
JY7-2HF,3340.625,148.946,198.144,2.584
JY7-2HF,3340.75,149.703,198.101,2.602
JY7-2HF,3340.875,150.277,197.874,2.621
JY7-2HF,3341,151.474,197.601,2.633
JY7-2HF,3341.125,153.246,197.724,2.63
JY7-2HF,3341.25,154.401,198.533,2.616
JY7-2HF,3341.375,154.807,199.647,2.6
JY7-2HF,3341.5,154.859,200.364,2.591
JY7-2HF,3341.625,155.186,200.141,2.586
JY7-2HF,3341.75,155.28,199.341,2.589
JY7-2HF,3341.875,154.811,198.762,2.606
JY7-2HF,3342,154.233,198.389,2.6
JY7-2HF,3342.125,153.337,198.104,2.6
JY7-2HF,3342.25,151.921,198.662,2.603
JY7-2HF,3342.375,149.675,199.704,2.607
JY7-2HF,3342.5,146.779,200.259,2.608
JY7-2HF,3342.625,144.389,200.719,2.609
JY7-2HF,3342.75,143.21,201.07,2.595
JY7-2HF,3342.875,143.693,199.949,2.614
JY7-2HF,3343,144.946,198.83,2.633
JY7-2HF,3343.125,146.62,198.294,2.643
JY7-2HF,3343.25,148.944,198.505,2.646
JY7-2HF,3343.375,152.049,199.202,2.637
JY7-2HF,3343.5,155.179,200.234,2.634
JY7-2HF,3343.625,156.793,201.431,2.634
JY7-2HF,3343.75,156.683,202.476,2.635
JY7-2HF,3343.875,155.666,202.595,2.631
JY7-2HF,3344,154.286,201.472,2.613
JY7-2HF,3344.125,152.353,199.929,2.613
JY7-2HF,3344.25,150.054,199.24,2.606
JY7-2HF,3344.375,148.491,199.456,2.604
JY7-2HF,3344.5,148.566,200.306,2.606
JY7-2HF,3344.625,149.695,201.252,2.607
JY7-2HF,3344.75,150.853,201.284,2.608
JY7-2HF,3344.875,151.754,200.385,2.609
JY7-2HF,3345,152.808,199.052,2.607
JY7-2HF,3345.125,154.014,197.746,2.604
JY7-2HF,3345.25,154.337,196.82,2.601
JY7-2HF,3345.375,153.448,196.437,2.597
JY7-2HF,3345.5,151.893,196.758,2.602
JY7-2HF,3345.625,150.534,197.677,2.603
JY7-2HF,3345.75,149.252,198.754,2.594
JY7-2HF,3345.875,147.605,199.55,2.585
JY7-2HF,3346,145.951,199.895,2.586
JY7-2HF,3346.125,145.546,199.829,2.599
JY7-2HF,3346.25,146.73,199.731,2.616
JY7-2HF,3346.375,148.443,199.706,2.62
JY7-2HF,3346.5,149.595,199.279,2.626
JY7-2HF,3346.625,150.111,198.407,2.634
JY7-2HF,3346.75,150.828,197.89,2.637
JY7-2HF,3346.875,151.524,197.868,2.644
JY7-2HF,3347,151.496,198.033,2.633
JY7-2HF,3347.125,150.399,198.134,2.626
JY7-2HF,3347.25,149.335,198.027,2.625
JY7-2HF,3347.375,149.242,198.052,2.628
JY7-2HF,3347.5,149.619,198.685,2.634
JY7-2HF,3347.625,149.682,200.109,2.635
JY7-2HF,3347.75,149.383,202.128,2.627
JY7-2HF,3347.875,149.507,203.869,2.619
JY7-2HF,3348,149.553,204.291,2.616
JY7-2HF,3348.125,149.002,202.956,2.615
JY7-2HF,3348.25,147.87,200.56,2.608
JY7-2HF,3348.375,147.118,198.409,2.597
JY7-2HF,3348.5,146.972,197.104,2.582
JY7-2HF,3348.625,146.979,196.705,2.58
JY7-2HF,3348.75,146.861,196.894,2.592
JY7-2HF,3348.875,146.58,197.247,2.59
JY7-2HF,3349,146.606,197.556,2.604
JY7-2HF,3349.125,146.707,197.649,2.603
JY7-2HF,3349.25,146.886,197.443,2.607
JY7-2HF,3349.375,146.915,197.002,2.612
JY7-2HF,3349.5,147.435,196.401,2.61
JY7-2HF,3349.625,148.743,195.845,2.61
JY7-2HF,3349.75,150.46,195.584,2.609
JY7-2HF,3349.875,152.028,195.616,2.617
JY7-2HF,3350,153.147,195.752,2.622
JY7-2HF,3350.125,154.139,195.643,2.622
JY7-2HF,3350.25,154.648,195.154,2.628
JY7-2HF,3350.375,154.131,194.65,2.632
JY7-2HF,3350.5,152.487,194.353,2.641
JY7-2HF,3350.625,150.57,194.301,2.646
JY7-2HF,3350.75,149.023,194.43,2.646
JY7-2HF,3350.875,148.142,194.502,2.641
JY7-2HF,3351,147.55,194.54,2.631
JY7-2HF,3351.125,147.411,194.857,2.624
JY7-2HF,3351.25,147.922,195.682,2.624
JY7-2HF,3351.375,149.025,196.768,2.631
JY7-2HF,3351.5,150.252,197.867,2.637
JY7-2HF,3351.625,150.993,198.709,2.632
JY7-2HF,3351.75,151.693,198.952,2.634
JY7-2HF,3351.875,152.63,198.767,2.631
JY7-2HF,3352,153.911,198.591,2.63
JY7-2HF,3352.125,154.528,198.552,2.624
JY7-2HF,3352.25,153.858,198.061,2.612
JY7-2HF,3352.375,152.474,197.02,2.619
JY7-2HF,3352.5,151.632,196.036,2.631
JY7-2HF,3352.625,152.069,195.667,2.633
JY7-2HF,3352.75,152.966,196.233,2.63
JY7-2HF,3352.875,153.767,197.471,2.626
JY7-2HF,3353,154.415,198.923,2.626
JY7-2HF,3353.125,155.594,200.221,2.64
JY7-2HF,3353.25,157.071,201.014,2.635
JY7-2HF,3353.375,158.152,201.046,2.629
JY7-2HF,3353.5,158.293,200.459,2.623
JY7-2HF,3353.625,157.733,199.683,2.617
JY7-2HF,3353.75,157.28,199.125,2.617
JY7-2HF,3353.875,156.662,198.865,2.62
JY7-2HF,3354,155.754,198.676,2.632
JY7-2HF,3354.125,154.327,198.262,2.644
JY7-2HF,3354.25,153.039,197.567,2.651
JY7-2HF,3354.375,152.546,196.831,2.651
JY7-2HF,3354.5,152.893,196.101,2.642
JY7-2HF,3354.625,153.792,195.494,2.64
JY7-2HF,3354.75,154.243,195.333,2.634
JY7-2HF,3354.875,154.117,195.646,2.622
JY7-2HF,3355,153.684,196.454,2.61
JY7-2HF,3355.125,153.445,197.817,2.607
JY7-2HF,3355.25,153.596,199.66,2.61
JY7-2HF,3355.375,153.92,201.191,2.629
JY7-2HF,3355.5,154.525,201.586,2.63
JY7-2HF,3355.625,155.473,200.546,2.618
JY7-2HF,3355.75,156.95,198.403,2.61
JY7-2HF,3355.875,158.949,196.215,2.599
JY7-2HF,3356,161.097,194.471,2.616
JY7-2HF,3356.125,162.745,193.257,2.633
JY7-2HF,3356.25,163.457,192.623,2.64
JY7-2HF,3356.375,163.279,192.478,2.636
JY7-2HF,3356.5,162.212,192.787,2.625
JY7-2HF,3356.625,160.547,193.465,2.613
JY7-2HF,3356.75,158.578,194.383,2.618
JY7-2HF,3356.875,156.864,195.374,2.614
JY7-2HF,3357,155.742,196.284,2.608
JY7-2HF,3357.125,155.154,196.817,2.608
JY7-2HF,3357.25,154.931,196.73,2.604
JY7-2HF,3357.375,154.369,196.44,2.604
JY7-2HF,3357.5,153.507,196.43,2.609
JY7-2HF,3357.625,152.742,196.917,2.618
JY7-2HF,3357.75,152.701,197.556,2.629
JY7-2HF,3357.875,153.601,197.607,2.635
JY7-2HF,3358,155.085,196.829,2.633
JY7-2HF,3358.125,156.723,195.675,2.626
JY7-2HF,3358.25,157.807,195.04,2.618
JY7-2HF,3358.375,158.179,195.319,2.61
JY7-2HF,3358.5,157.656,196.411,2.605
JY7-2HF,3358.625,157.165,197.812,2.614
JY7-2HF,3358.75,156.894,198.833,2.625
JY7-2HF,3358.875,156.576,199.096,2.634
JY7-2HF,3359,155.841,198.606,2.637
JY7-2HF,3359.125,155.218,197.839,2.634
JY7-2HF,3359.25,155.173,197.731,2.627
JY7-2HF,3359.375,154.792,198.498,2.62
JY7-2HF,3359.5,153.816,199.582,2.617
JY7-2HF,3359.625,152.635,200.07,2.619
JY7-2HF,3359.75,152.32,199.219,2.623
JY7-2HF,3359.875,152.116,197.833,2.627
JY7-2HF,3360,151.644,196.744,2.629
JY7-2HF,3360.125,151.561,196.144,2.621
JY7-2HF,3360.25,152.572,195.693,2.608
JY7-2HF,3360.375,154.237,195.25,2.602
JY7-2HF,3360.5,155.221,195.13,2.603
JY7-2HF,3360.625,155.946,195.626,2.606
JY7-2HF,3360.75,156.832,196.621,2.61
JY7-2HF,3360.875,157.803,197.275,2.608
JY7-2HF,3361,157.817,196.988,2.614
JY7-2HF,3361.125,157.028,195.811,2.618
JY7-2HF,3361.25,156.49,194.432,2.619
JY7-2HF,3361.375,156.976,193.582,2.623
JY7-2HF,3361.5,157.954,193.426,2.606
JY7-2HF,3361.625,158.465,193.782,2.6
JY7-2HF,3361.75,158.724,194.474,2.595
JY7-2HF,3361.875,159.346,195.497,2.598
JY7-2HF,3362,160.556,196.969,2.615
JY7-2HF,3362.125,161.527,198.738,2.627
JY7-2HF,3362.25,161.836,200.07,2.628
JY7-2HF,3362.375,161.725,200.555,2.627
JY7-2HF,3362.5,161.907,200.483,2.622
JY7-2HF,3362.625,162.364,200.144,2.617
JY7-2HF,3362.75,162.797,199.36,2.62
JY7-2HF,3362.875,162.418,198.182,2.612
JY7-2HF,3363,161.44,197.265,2.614
JY7-2HF,3363.125,160.937,198.305,2.609
JY7-2HF,3363.25,161.618,200.445,2.607
JY7-2HF,3363.375,162.857,201.621,2.614
JY7-2HF,3363.5,163.104,201.7,2.62
JY7-2HF,3363.625,162.83,200.907,2.627
JY7-2HF,3363.75,162.919,200.556,2.62
JY7-2HF,3363.875,163.7,200.52,2.616
JY7-2HF,3364,163.94,200.46,2.618
JY7-2HF,3364.125,163.353,199.984,2.62
JY7-2HF,3364.25,163.647,199.057,2.622
JY7-2HF,3364.375,165.309,198.838,2.607
JY7-2HF,3364.5,167.758,199.502,2.607
JY7-2HF,3364.625,169.448,200.339,2.61
JY7-2HF,3364.75,170.294,200.612,2.611
JY7-2HF,3364.875,170.739,200.639,2.618
JY7-2HF,3365,170.334,200.649,2.625
JY7-2HF,3365.125,169.08,199.91,2.632
JY7-2HF,3365.25,166.912,199.4,2.632
JY7-2HF,3365.375,164.546,199.659,2.625
JY7-2HF,3365.5,162.25,200.059,2.616
JY7-2HF,3365.625,160.569,199.993,2.614
JY7-2HF,3365.75,160.196,199.062,2.62
JY7-2HF,3365.875,160.802,197.806,2.623
JY7-2HF,3366,161.672,196.192,2.626
JY7-2HF,3366.125,162.313,194.902,2.626
JY7-2HF,3366.25,162.857,194.737,2.615
JY7-2HF,3366.375,163.12,195.292,2.61
JY7-2HF,3366.5,162.703,197.12,2.608
JY7-2HF,3366.625,161.599,198.61,2.611
JY7-2HF,3366.75,160.15,197.598,2.616
JY7-2HF,3366.875,158.903,196.938,2.622
JY7-2HF,3367,158.075,197.426,2.619
JY7-2HF,3367.125,157.507,197.721,2.62
JY7-2HF,3367.25,156.787,197.032,2.62
JY7-2HF,3367.375,156.164,196.31,2.619
JY7-2HF,3367.5,156.696,196.152,2.62
JY7-2HF,3367.625,158.499,196.647,2.626
JY7-2HF,3367.75,160.155,197.48,2.628
JY7-2HF,3367.875,160.328,198.584,2.626
JY7-2HF,3368,159.511,199.533,2.621
JY7-2HF,3368.125,158.695,199.55,2.617
JY7-2HF,3368.25,157.594,198.718,2.617
JY7-2HF,3368.375,156.282,197.847,2.62
JY7-2HF,3368.5,155.465,197.5,2.613
JY7-2HF,3368.625,156.142,197.987,2.611
JY7-2HF,3368.75,158.045,198.713,2.611
JY7-2HF,3368.875,160.329,199.234,2.613
JY7-2HF,3369,162.461,199.344,2.618
JY7-2HF,3369.125,163.919,198.738,2.629
JY7-2HF,3369.25,164.713,198.48,2.638
JY7-2HF,3369.375,164.859,198.947,2.64
JY7-2HF,3369.5,164.643,199.295,2.637
JY7-2HF,3369.625,163.924,199.116,2.632
JY7-2HF,3369.75,162.667,198.742,2.63
JY7-2HF,3369.875,161.376,198.477,2.625
JY7-2HF,3370,160.442,198.346,2.625
JY7-2HF,3370.125,159.757,198.56,2.624
JY7-2HF,3370.25,158.584,198.963,2.623
JY7-2HF,3370.375,157.666,199.275,2.623
JY7-2HF,3370.5,158.174,199.466,2.624
JY7-2HF,3370.625,159.864,199.262,2.627
JY7-2HF,3370.75,161.027,198.753,2.627
JY7-2HF,3370.875,160.981,198.422,2.626
JY7-2HF,3371,161.336,198.473,2.627
JY7-2HF,3371.125,162.473,198.509,2.63
JY7-2HF,3371.25,163.366,198.543,2.628
JY7-2HF,3371.375,163.004,198.883,2.622
JY7-2HF,3371.5,162.487,199.226,2.621
JY7-2HF,3371.625,162.887,199.272,2.623
JY7-2HF,3371.75,163.231,199.201,2.624
JY7-2HF,3371.875,162.622,199.041,2.632
JY7-2HF,3372,160.967,198.828,2.626
JY7-2HF,3372.125,159.21,198.76,2.629
JY7-2HF,3372.25,157.319,198.58,2.628
JY7-2HF,3372.375,155.215,197.846,2.618
JY7-2HF,3372.5,153.405,196.641,2.608
JY7-2HF,3372.625,152.158,195.526,2.595
JY7-2HF,3372.75,151.716,195.585,2.596
JY7-2HF,3372.875,152.101,196.261,2.606
JY7-2HF,3373,153.727,196.343,2.616
JY7-2HF,3373.125,155.893,195.99,2.617
JY7-2HF,3373.25,157.853,195.763,2.614
JY7-2HF,3373.375,159.464,196.432,2.607
JY7-2HF,3373.5,161.012,197.768,2.607
JY7-2HF,3373.625,162.092,198.814,2.611
JY7-2HF,3373.75,161.745,199.067,2.615
JY7-2HF,3373.875,160.151,198.995,2.62
JY7-2HF,3374,158.316,199.248,2.625
JY7-2HF,3374.125,156.994,199.764,2.615
JY7-2HF,3374.25,155.889,200.562,2.615
JY7-2HF,3374.375,154.897,201.91,2.62
JY7-2HF,3374.5,154.332,203.155,2.624
JY7-2HF,3374.625,154.756,203.603,2.629
JY7-2HF,3374.75,155.972,203.203,2.618
JY7-2HF,3374.875,157.183,202.725,2.612
JY7-2HF,3375,157.556,202.044,2.61
JY7-2HF,3375.125,156.922,200.796,2.612
JY7-2HF,3375.25,155.582,199.287,2.617
JY7-2HF,3375.375,154.239,198.145,2.624
JY7-2HF,3375.5,153.409,197.75,2.627
JY7-2HF,3375.625,153.059,198.179,2.629
JY7-2HF,3375.75,153.031,199.133,2.629
JY7-2HF,3375.875,153.205,199.518,2.626
JY7-2HF,3376,153.828,198.889,2.621
JY7-2HF,3376.125,154.53,197.876,2.615
JY7-2HF,3376.25,154.835,197.263,2.613
JY7-2HF,3376.375,154.471,197.108,2.614
JY7-2HF,3376.5,153.973,197.474,2.619
JY7-2HF,3376.625,153.697,198.321,2.628
JY7-2HF,3376.75,153.521,199.126,2.633
JY7-2HF,3376.875,153.463,199.77,2.637
JY7-2HF,3377,153.539,200.611,2.639
JY7-2HF,3377.125,153.809,201.694,2.632
JY7-2HF,3377.25,153.914,202.593,2.621
JY7-2HF,3377.375,154.342,203.065,2.619
JY7-2HF,3377.5,155.432,202.967,2.606
JY7-2HF,3377.625,156.528,202.844,2.606
JY7-2HF,3377.75,156.388,202.77,2.604
JY7-2HF,3377.875,154.784,202.505,2.604
JY7-2HF,3378,153.091,202.694,2.61
JY7-2HF,3378.125,152.241,202.526,2.608
JY7-2HF,3378.25,152.429,201.496,2.614
JY7-2HF,3378.375,152.998,200.981,2.613
JY7-2HF,3378.5,153.855,200.663,2.612
JY7-2HF,3378.625,155.343,199.844,2.613
JY7-2HF,3378.75,157.188,198.727,2.618
JY7-2HF,3378.875,159.022,197.941,2.623
JY7-2HF,3379,159.841,197.545,2.633
JY7-2HF,3379.125,159.713,197.4,2.631
JY7-2HF,3379.25,159.21,197.499,2.619
JY7-2HF,3379.375,159.153,197.579,2.605
JY7-2HF,3379.5,159.097,197.388,2.594
JY7-2HF,3379.625,158.135,196.982,2.587
JY7-2HF,3379.75,156.704,197.495,2.587
JY7-2HF,3379.875,155.739,199.043,2.594
JY7-2HF,3380,155.395,200.495,2.603
JY7-2HF,3380.125,155.026,200.991,2.606
JY7-2HF,3380.25,154.562,200.147,2.61
JY7-2HF,3380.375,154.541,199.249,2.612
JY7-2HF,3380.5,154.965,199.338,2.611
JY7-2HF,3380.625,155.347,198.88,2.612
JY7-2HF,3380.75,155.811,197.224,2.615
JY7-2HF,3380.875,156.62,197.691,2.608
JY7-2HF,3381,157.6,199.717,2.614
JY7-2HF,3381.125,158.294,201.332,2.618
JY7-2HF,3381.25,158.87,201.872,2.625
JY7-2HF,3381.375,159.655,201.019,2.635
JY7-2HF,3381.5,160.333,200.141,2.644
JY7-2HF,3381.625,160.206,200.643,2.643
JY7-2HF,3381.75,159.443,201.212,2.633
JY7-2HF,3381.875,158.646,201.28,2.628
JY7-2HF,3382,157.836,200.958,2.628
JY7-2HF,3382.125,156.421,200.153,2.634
JY7-2HF,3382.25,154.977,199.718,2.64
JY7-2HF,3382.375,154.604,199.91,2.637
JY7-2HF,3382.5,155.295,200.507,2.63
JY7-2HF,3382.625,156.073,201.168,2.621
JY7-2HF,3382.75,156.524,201.624,2.613
JY7-2HF,3382.875,157.221,201.872,2.61
JY7-2HF,3383,157.632,201.717,2.606
JY7-2HF,3383.125,157.192,201.093,2.62
JY7-2HF,3383.25,156.371,200.233,2.624
JY7-2HF,3383.375,156.551,199.71,2.625
JY7-2HF,3383.5,157.862,199.801,2.629
JY7-2HF,3383.625,158.732,200.36,2.629
JY7-2HF,3383.75,158.775,200.838,2.629
JY7-2HF,3383.875,158.615,201.158,2.635
JY7-2HF,3384,158.862,200.919,2.631
JY7-2HF,3384.125,158.494,199.717,2.624
JY7-2HF,3384.25,156.781,197.958,2.623
JY7-2HF,3384.375,154.726,196.654,2.606
JY7-2HF,3384.5,153.777,196.353,2.61
JY7-2HF,3384.625,154.288,196.803,2.618
JY7-2HF,3384.75,154.955,197.422,2.63
JY7-2HF,3384.875,155.111,198.22,2.638
JY7-2HF,3385,155.247,199.591,2.632
JY7-2HF,3385.125,156.231,200.58,2.627
JY7-2HF,3385.25,157.472,200.441,2.634
JY7-2HF,3385.375,157.66,200.629,2.642
JY7-2HF,3385.5,156.52,201.517,2.643
JY7-2HF,3385.625,155.262,202.484,2.636
JY7-2HF,3385.75,154.399,202.926,2.62
JY7-2HF,3385.875,153.655,202.85,2.618
JY7-2HF,3386,152.897,201.968,2.617
JY7-2HF,3386.125,152.554,200.781,2.615
JY7-2HF,3386.25,152.902,200.196,2.612
JY7-2HF,3386.375,152.854,200.146,2.611
JY7-2HF,3386.5,152.188,200.473,2.612
JY7-2HF,3386.625,151.426,200.216,2.62
JY7-2HF,3386.75,151.209,199.259,2.63
JY7-2HF,3386.875,150.87,198.843,2.636
JY7-2HF,3387,149.947,198.501,2.637
JY7-2HF,3387.125,149.065,198.033,2.648
JY7-2HF,3387.25,149.275,198.157,2.636
JY7-2HF,3387.375,150.766,198.506,2.631
JY7-2HF,3387.5,152.591,198.482,2.628
JY7-2HF,3387.625,154.222,197.54,2.627
JY7-2HF,3387.75,155.364,195.925,2.633
JY7-2HF,3387.875,156.084,194.513,2.634
JY7-2HF,3388,156.005,194.131,2.635
JY7-2HF,3388.125,155.034,195.198,2.632
JY7-2HF,3388.25,153.312,196.161,2.631
JY7-2HF,3388.375,151.636,196.305,2.635
JY7-2HF,3388.5,151.194,196.087,2.636
JY7-2HF,3388.625,152.301,195.721,2.624
JY7-2HF,3388.75,154.659,195.821,2.624
JY7-2HF,3388.875,157.258,196.751,2.623
JY7-2HF,3389,159.643,197.9,2.625
JY7-2HF,3389.125,161.903,198.355,2.634
JY7-2HF,3389.25,163.708,198.129,2.625
JY7-2HF,3389.375,164.8,198.186,2.621
JY7-2HF,3389.5,164.736,198.301,2.62
JY7-2HF,3389.625,164.002,198.085,2.62
JY7-2HF,3389.75,163.212,199.08,2.621
JY7-2HF,3389.875,162.107,201.336,2.619
JY7-2HF,3390,161.001,203.032,2.619
JY7-2HF,3390.125,160.208,202.982,2.624
JY7-2HF,3390.25,160.336,202.668,2.63
JY7-2HF,3390.375,160.641,202.724,2.633
JY7-2HF,3390.5,160.355,202.804,2.632
JY7-2HF,3390.625,160.203,202.348,2.624
JY7-2HF,3390.75,160.421,200.933,2.623
