Well Name,Depth,GR,AC,DEN,CNL,LLS,K,Facies
JY37-3,3427.625,170.179,216.006,2.628,14.107,24.749,3.334,3
JY37-3,3428,171.603,215.285,2.636,14.171,26.433,3.134,3
JY37-3,3428.125,171.605,215.465,2.636,14.359,27.145,3.115,3
JY37-3,3428.25,171.567,215.832,2.635,14.529,27.94,3.133,3
JY37-3,3428.75,171.191,217.53,2.629,14.304,30.9,3.193,3
JY37-3,3429.5,172.781,219.14,2.628,15.319,34.281,3.214,3
JY37-3,3430.25,173.333,220.682,2.625,15.362,36.45,3.279,3
JY37-3,3430.375,173.055,220.8,2.624,15.397,36.929,3.184,3
JY37-3,3431,172.04,220.584,2.61,14.603,39.638,2.813,3
JY37-3,3431.125,172.359,220.3,2.608,14.68,39.87,2.764,3
JY37-3,3431.25,172.604,220.231,2.61,14.858,39.926,2.741,3
JY37-3,3431.375,172.617,220.497,2.614,15.02,39.858,2.728,3
JY37-3,3431.5,172.506,221.07,2.618,15.164,39.797,2.722,3
JY37-3,3431.625,172.469,221.821,2.621,15.454,39.906,2.736,3
JY37-3,3431.75,172.547,222.517,2.622,16.062,40.289,2.777,3
JY37-3,3431.875,172.61,222.999,2.624,16.87,40.871,2.832,3
JY37-3,3432.75,169.798,210.163,2.619,16.18,40.941,2.776,3
JY37-3,3438.25,171.625,222.696,2.65,16.334,45.595,3.083,3
JY37-3,3440.875,168.327,212.513,2.616,15.027,45.886,3.208,3
JY37-3,3441,168.847,213.221,2.618,15.188,46.425,3.217,3
JY37-3,3441.125,169.642,213.402,2.619,15.503,46.947,3.213,3
JY37-3,3441.25,170.392,213.284,2.617,15.081,47.106,3.198,3
JY37-3,3446.25,170.858,214.032,2.621,14.737,44.288,3.243,3
JY37-3,3446.625,169.102,217.081,2.609,15.438,45.138,3.452,3
JY37-3,3446.75,167.509,217.776,2.607,15.587,44.955,3.461,3
JY37-3,3447.25,167.253,216.262,2.603,15.05,43.535,3.308,3
JY37-3,3449.375,171.157,218.593,2.62,14.913,42.63,3.247,3
JY37-3,3449.5,171.348,220.85,2.627,14.772,42.806,3.351,3
JY37-3,3451.375,169.454,216.08,2.623,14.017,43.299,3.27,3
JY37-3,3451.5,169.994,215.86,2.616,14.099,43.1,3.305,3
JY37-3,3451.625,170.136,215.881,2.61,14.274,42.684,3.294,3
JY37-3,3451.75,170.08,216.099,2.605,14.339,42.19,3.248,3
JY37-3,3453.25,175.372,215.496,2.595,14.015,44.832,3.179,3
JY37-3,3453.375,176.346,216.104,2.594,14.089,45.15,3.152,3
JY37-3,3456.125,177.985,206.586,2.594,13.047,45.536,3.045,3
JY37-3,3460.75,205.064,223.645,2.643,15.8,27.371,3.364,3
JY37-3,3461,194.712,222.294,2.643,13.71,29.901,3.184,3
JY37-3,3464,174.011,221.69,2.634,16.047,19.377,3.361,3
JY37-3,3464.5,172.02,216.73,2.587,14.509,28.714,3.056,3
JY37-3,3464.75,171.893,210.559,2.578,14.654,37.448,2.888,3
JY37-3,3464.875,172.398,208.699,2.578,14.443,44.703,2.852,3
JY37-3,3465,173.19,206.589,2.577,14.185,49.54,2.833,3
JY37-3,3465.125,173.96,204.504,2.575,14.197,49.487,2.841,3
JY37-3,3465.25,174.224,203.458,2.577,14.457,47.455,2.871,3
JY37-3,3465.375,173.538,204.296,2.586,14.802,45.924,2.901,3
JY37-3,3467.625,175.32,211.092,2.621,14.831,31.671,3.159,3
JY37-3,3468.25,176.669,207.157,2.631,15.75,29.336,3.205,3
JY37-3,3468.375,176.777,207.136,2.636,15.585,28.861,3.179,3
JY37-3,3470,173.433,207.874,2.629,14.618,22.868,3.219,3
JY37-3,3470.25,173.088,208.12,2.619,16.066,21.845,3.319,3
JY37-3,3470.625,173.561,210.15,2.626,12.739,22.761,3.303,3
JY37-3,3470.75,173.991,210.144,2.627,12.217,22.205,3.28,3
JY37-3,3470.875,174.419,209.746,2.625,13.132,21.406,3.259,3
JY37-3,3471,174.764,209.306,2.622,14.162,21.364,3.252,3
JY37-3,3471.125,175.116,208.975,2.62,14.786,22.449,3.27,3
JY37-3,3471.25,175.603,208.719,2.62,15.159,23.976,3.304,3
JY37-3,3471.5,176.845,208.692,2.621,15.227,26.023,3.379,3
JY37-3,3471.625,177.344,209.202,2.621,15.146,27.241,3.424,3
JY37-3,3471.875,177.521,211.678,2.621,15.203,33.088,3.455,3
JY37-3,3472,177.127,213.317,2.625,15.17,40.615,3.426,3
JY37-3,3472.125,176.546,214.393,2.633,15.019,59.15,3.378,3
JY37-3,3474.625,172.4,216.375,2.61,14.632,23.955,3.717,3
JY37-3,3474.75,173.178,214.297,2.607,14.803,28.28,3.741,3
JY37-3,3474.875,173.875,212.231,2.61,15.096,43.075,3.745,3
JY37-3,3475.75,174.951,213.501,2.588,14.863,87.878,3.178,3
JY37-3,3476.125,177.061,215.414,2.589,14.831,43.114,2.932,3
JY37-3,3477,173.075,213.183,2.612,15.895,24.783,3.273,3
JY37-3,3477.125,173.155,213.455,2.614,15.786,23.582,3.301,3
JY37-3,3477.25,173.497,213.206,2.619,15.577,24.545,3.354,3
JY37-3,3477.75,174.715,209.186,2.628,14.872,29.441,3.351,3
JY37-3,3477.875,174.841,208.255,2.621,14.569,29.314,3.296,3
JY37-3,3478,174.745,207.565,2.618,14.412,29.373,3.257,3
JY37-3,3478.125,174.549,207.01,2.621,14.378,29.773,3.232,3
JY37-3,3480.875,165.701,212.603,2.616,14.466,38.069,3.441,3
JY37-3,3489.75,172.861,210.355,2.628,15.62,47.868,3.218,3
JY37-3,3491,169.268,207.377,2.608,13.764,55.043,3.527,3
JY37-3,3491.125,168.714,206.672,2.6,13.684,59.919,3.491,3
JY37-3,3491.25,167.933,205.633,2.6,13.634,60.504,3.448,3
JY37-3,3498.625,166.449,207.533,2.591,16.161,46.67,3.328,3
JY37-3,3498.75,165.963,208.161,2.593,16.184,45.433,3.33,3
JY37-3,3502.875,163.419,212.162,2.629,15.078,44.699,3.379,3
JY37-3,3505.875,167.794,211.087,2.605,15.6,50.382,3.583,3
JY37-3,3506,167.915,212.249,2.596,15.457,50.449,3.579,3
JY37-3,3506.125,168.087,212.56,2.599,15.252,50.34,3.535,3
JY37-3,3506.25,168.066,212.437,2.608,15.095,49.987,3.456,3
JY37-3,3506.375,168.013,212.391,2.618,15.157,49.202,3.365,3
JY37-3,3506.5,167.843,212.726,2.624,15.424,48.128,3.29,3
JY37-3,3507.375,164.312,211.307,2.628,14.645,46.083,3.402,3
JY37-3,3514.125,173.707,212.633,2.553,13.625,39.171,2.853,3
JY37-3,3515,167.935,208.199,2.578,16.362,45.834,3.32,3
JY37-3,3515.875,166.006,214.841,2.6,17.321,39.984,3.415,3
JY37-3,3516,165.752,214.806,2.594,16.683,40.25,3.435,3
JY37-3,3516.125,165.721,212.644,2.594,16.2,40.063,3.447,3
JY37-3,3516.25,165.657,212.179,2.592,15.909,39.287,3.441,3
JY37-3,3516.375,165.689,212.088,2.589,15.675,38.092,3.416,3
JY37-3,3516.5,165.917,212.421,2.589,15.5,37.285,3.415,3
JY37-3,3516.625,166.026,213.177,2.589,15.545,37.531,3.267,3
JY37-3,3517.125,161.406,216.024,2.584,16.213,42.887,3.28,3
JY37-3,3525.5,161.203,217.618,2.569,16.789,34.403,3.579,3
JY37-3,3525.625,161.238,218.025,2.582,16.773,32.056,3.588,3
JY37-3,3525.75,161.541,218.245,2.594,16.606,31.13,3.553,3
JY37-3,3528.875,163.542,218.104,2.591,17.042,31.174,3.434,3
JY37-3,3529,162.676,218.838,2.589,16.525,30.476,3.421,3
JY37-3,3529.125,162.25,219.709,2.59,15.998,30.118,3.379,3
JY37-3,3529.25,162.392,220.509,2.588,15.668,29.992,3.304,3
JY37-3,3530.375,163.778,217.895,2.571,16.002,32.049,3.343,3
JY37-3,3530.5,164.067,217.644,2.587,16.204,32.336,3.341,3
JY37-3,3534.875,165.674,217.625,2.593,17.04,27.594,3.516,3
JY37-3,3535,165.435,218.204,2.58,17.039,25.034,3.507,3
JY37-3,3535.125,164.657,219.013,2.572,17.038,22.753,3.445,3
JY37-3,3538.25,158.12,214.642,2.605,17.478,25.94,3.692,3
JY37-3,3538.375,157.388,214.185,2.596,17.677,25.7,3.722,3
JY37-3,3588.125,174.138,211.726,2.562,13.996,43.633,2.874,3
JY37-3,3588.375,174.386,211.195,2.588,13.93,47.83,2.928,3
JY37-3,3588.75,173.982,212.287,2.592,14.265,47.773,3.082,3
JY37-3,3589.125,171.155,212.926,2.58,14.581,46.49,3.146,3
JY37-3,3590.5,175.701,215.625,2.45,14.753,45.204,2.9,3
JY37-3,3591.125,173.097,217.148,2.554,15.249,43.755,2.827,3
JY37-3,3591.25,172.515,217.756,2.551,15.08,43.671,2.852,3
JY37-3,3591.375,171.898,218.37,2.554,14.981,43.337,2.839,3
JY37-4,2993.704,179.598,221.59,2.64,11.743,26.445,2.764,3
JY37-4,3048.579,154.955,212.159,2.663,11.99,35.409,2.858,6
JY37-4,3090.204,203.902,237.003,2.667,20.276,18.158,3.632,3
JY37-4,3101.579,186.532,225.611,2.647,14.67,25.399,2.796,3
JY37-4,3101.704,185.078,226.02,2.648,14.944,24.706,2.921,3
JY37-4,3101.829,183.408,226.47,2.649,14.964,24.099,3.014,3
JY37-4,3106.579,192.843,223.689,2.647,15.14,34.264,2.876,3
JY37-4,3106.704,194.607,223.639,2.651,15.742,34.335,2.853,3
JY37-4,3106.829,194.709,223.463,2.652,15.953,34.328,2.894,3
JY37-4,3107.204,193.85,222.991,2.65,14.929,34.218,3.11,3
JY37-4,3107.329,192.58,222.812,2.654,14.35,34.183,3.159,3
JY37-4,3107.454,191.132,222.61,2.66,13.865,34.341,3.181,3
JY37-4,3107.829,191.314,222.54,2.676,13.321,34.275,3.182,6
JY37-4,3109.079,190.719,223.547,2.649,14.837,33.431,3.419,3
JY37-4,3109.204,190.69,223.482,2.65,15.17,31.928,3.376,3
JY37-4,3109.329,190.014,223.777,2.647,15.427,31.84,3.341,3
JY37-4,3109.454,188.345,224.188,2.645,15.443,32.863,3.32,3
JY37-4,3109.579,186.43,224.43,2.645,15.253,33.883,3.31,3
JY37-4,3111.454,181.382,221.308,2.651,14.232,35.161,3.083,3
JY37-4,3111.579,180.759,221.143,2.65,14.364,35.207,3.163,3
JY37-4,3120.204,204.013,219.585,2.631,15.102,38.592,3.732,3
JY37-4,3120.954,207.249,222.269,2.644,14.997,28.201,3.427,3
JY37-4,3121.079,200.656,219.031,2.65,14.697,28.985,3.17,3
JY37-4,3122.204,183.473,224.466,2.659,16.195,33.518,3.175,3
JY37-4,3122.329,184.805,226.275,2.652,16.401,30.463,3.183,3
JY37-4,3129.704,194.872,219.098,2.642,15.254,31.544,3.414,3
JY37-4,3130.204,199.859,221.641,2.647,15.792,28.55,3.249,3
JY37-4,3132.704,185.957,223.493,2.648,15.401,34.367,3.127,3
JY37-4,3132.829,187.577,225.09,2.651,15.993,34.845,3.217,3
JY37-4,3132.954,187.999,225.44,2.65,16.516,35.366,3.319,3
JY37-4,3133.079,187.191,224.063,2.647,16.637,35.885,3.427,3
JY37-4,3136.204,184.235,223.492,2.643,15.308,39.913,3.239,3
JY37-4,3136.329,189.021,221.529,2.65,15.145,39.624,3.154,3
JY37-4,3136.454,191.064,219.467,2.654,15.038,39.22,3.129,3
JY37-4,3136.579,190.715,218.103,2.652,14.832,38.368,3.127,3
JY37-4,3136.704,189.568,217.616,2.647,14.788,37.218,3.127,3
JY37-4,3138.829,183.117,211.83,2.649,13.891,36.935,2.852,3
JY37-4,3138.954,180.57,212.151,2.647,14.303,38.236,2.904,3
JY37-4,3140.829,185.771,212.841,2.643,14.285,25.665,3.377,3
JY37-4,3141.454,194.194,220.496,2.653,15.899,28.895,2.995,3
JY37-4,3141.579,194.343,221.937,2.65,15.889,33.972,3.088,3
JY37-4,3144.079,186.094,221.85,2.64,17.371,35.278,3.294,3
JY37-4,3144.204,185.571,222.383,2.642,17.482,32.807,3.298,3
JY37-4,3144.329,185.559,222.389,2.641,17.505,32.803,3.298,3
JY37-4,3144.454,182.21,223.969,2.637,17.332,33.77,3.273,3
JY37-4,3144.579,183.071,224.036,2.637,17.329,35.014,3.271,3
JY37-4,3145.079,186.044,218.721,2.644,16.425,35.54,3.316,3
JY37-4,3145.454,186.821,221.491,2.65,17.138,34.548,3.19,3
JY37-4,3145.579,188.056,223.212,2.648,17.197,36.658,3.129,3
JY37-4,3150.829,177.481,218.115,2.637,15.675,38.282,3.236,3
JY37-4,3150.954,176.872,217.409,2.629,16.14,39.648,3.154,3
JY37-4,3152.329,197.488,219.54,2.621,15.089,31.986,3.8,3
JY37-4,3158.829,176.355,222.218,2.62,16.508,29.377,3.143,3
JY37-4,3162.329,181.92,227.517,2.642,17.885,22.054,2.612,3
JY37-4,3162.454,180.714,226.594,2.636,17.884,21.359,2.651,3
JY37-4,3162.704,181.193,225.357,2.617,17.011,20.393,2.823,3
JY37-4,3167.204,196.624,226.791,2.607,18.231,22.721,3.799,3
JY37-4,3168.329,183.163,221.443,2.521,19.203,21.191,3.76,3
JY37-4,3168.454,183.73,221.542,2.515,18.061,22.063,3.79,3
JY37-4,3168.579,184.236,222.281,2.526,16.934,22.623,3.784,3
JY37-4,3168.704,184.242,223.311,2.553,16.071,22.815,3.736,3
JY37-4,3170.579,186.587,218.975,2.645,14.788,28.005,3.287,3
JY37-4,3176.079,193.17,229.287,2.587,17.156,33.962,3.808,3
JY37-4,3176.204,192.062,227.271,2.6,17.505,34.422,3.77,3
JY37-4,3179.829,164.83,221.615,2.623,15.945,38.25,2.828,3
JY37-4,3179.954,163.243,220.644,2.654,15.908,37.95,2.788,6
JY37-4,3181.454,185.08,222.71,2.562,13.496,36.975,3.75,3
JY37-4,3183.079,191.406,223.671,2.621,16.064,38.324,3.755,3
JY37-4,3186.079,185.014,221.403,2.642,13.868,36.788,3.378,3
JY37-4,3186.204,184.41,221.664,2.637,14.115,37.275,3.398,3
JY37-4,3188.079,185,219.733,2.641,14.336,37.042,3.433,3
JY37-4,3188.454,183.758,223.298,2.641,15.477,41.671,3.253,3
JY37-4,3189.954,187.586,227.321,2.643,17.097,44.56,3.3,3
JY37-4,3190.454,181.827,226.562,2.653,16.242,39.35,2.866,3
JY37-4,3192.704,170.472,221.252,2.596,13.419,41.714,3.102,3
JY37-4,3193.454,172.165,223.486,2.579,12.752,40.259,2.652,3
JY37-4,3194.829,168.631,225.189,2.623,14.447,41.527,2.653,3
JY37-4,3198.204,170.735,222.224,2.592,13.716,42.961,3.143,3
JY37-4,3199.329,173.616,222.128,2.587,13.703,41.336,2.91,3
JY37-4,3199.454,172.953,223.467,2.588,13.432,41.774,2.956,3
JY37-4,3200.204,173.441,220.107,2.584,12.523,41.33,3.168,3
JY37-4,3200.329,177.284,218.965,2.583,12.878,41.237,3.218,3
JY37-4,3200.829,180.521,219.962,2.592,12.533,41.988,3.313,3
JY37-4,3201.079,176.387,221.049,2.598,12.897,42.581,3.446,3
JY37-4,3201.204,176.245,221.471,2.594,13.192,42.658,3.517,3
JY37-4,3201.329,175.82,221.883,2.586,13.434,42.519,3.57,3
JY37-4,3201.454,174.804,222.267,2.577,13.501,42.349,3.609,3
JY37-4,3201.579,174.565,222.462,2.572,13.387,42.127,3.626,3
JY37-4,3204.454,170.13,224.689,2.57,14.466,39.485,3.269,3
JY37-4,3204.579,169.68,225.42,2.582,14.372,39.517,3.374,3
JY37-4,3204.704,170.795,225.983,2.598,14.378,39.378,3.461,3
JY37-4,3205.329,165.293,222.626,2.62,15.297,39.029,3.345,3
JY37-4,3206.079,160.04,222.838,2.679,15.537,37.913,2.668,6
JY37-4,3206.454,154.865,222.535,2.678,15.703,37.902,2.92,6
JY37-4,3213.079,162.789,216.234,2.591,13.663,39.004,3.36,3
JY37-4,3213.204,164.028,216.177,2.587,13.835,38.353,3.362,3
JY37-4,3213.329,164.637,216.264,2.586,13.928,37.67,3.323,3
JY37-3,3215.625,112.779,236.893,2.573,16.31,42.714,1.692,3
JY37-3,3220.125,153.93,223.688,2.692,19.885,22.604,3.553,6
JY37-3,3224,145.572,239.578,2.671,15.961,26.489,3.243,6
JY37-3,3253.25,163.223,201.164,2.681,14.472,50.685,3.018,6
JY37-3,3253.375,162.296,199.908,2.681,14.631,51.71,2.976,6
JY37-3,3357.75,164.812,221.298,2.605,14.701,29.336,2.92,3
JY37-3,3357.875,163.336,219.341,2.609,14.486,28.975,2.952,3
JY37-3,3358,163.28,218.382,2.609,14.364,28.932,3.059,3
JY37-3,3358.125,164.113,218.023,2.609,14.472,29.635,3.182,3
JY37-3,3362.375,153.764,234.255,2.588,14.471,46.066,3.958,3
JY37-3,3362.5,154.262,237.381,2.585,15.375,42.406,3.974,3
JY37-3,3362.625,154.136,239.222,2.582,15.942,39.84,3.937,3
JY37-3,3362.75,154.13,239.685,2.58,16.156,38.448,3.867,3
JY37-3,3362.875,152.948,238.86,2.582,16.232,38.104,3.772,3
JY37-3,3363,152.319,237.013,2.584,16.245,38.868,3.683,3
JY37-3,3363.125,152.123,234.792,2.586,16.178,40.805,3.629,3
JY37-3,3363.25,152.594,232.857,2.588,16.105,42.65,3.617,3
JY37-3,3363.375,153.639,231.786,2.595,16.099,41.872,3.632,3
JY37-3,3373,182.261,223.56,2.674,19.508,10.999,3.695,3
JY37-3,3377.375,182.599,219.925,2.669,16.885,27.037,3.777,3
JY37-3,3379.125,177.449,218.637,2.667,16.98,29.073,3.628,3
JY37-3,3390.875,188.714,208.775,2.663,15.221,40.901,2.924,3
JY37-3,3404.5,191.291,227.025,2.674,23.853,28.166,3.777,3
JY37-3,3406.5,189.963,205.095,2.685,19.454,18.997,3.208,6
JY37-3,3434.75,169.534,206.66,2.659,13.717,45.686,3.219,3
JY37-3,3434.875,170.272,204.836,2.673,13.627,45.771,3.189,6
JY37-3,3435,171.129,204.356,2.682,13.696,45.866,3.151,6
JY37-3,3435.25,173.094,207.51,2.682,14.02,45.78,3.071,6
JY37-3,3435.5,174.226,212.676,2.663,14.497,46.276,2.962,3
JY37-3,3435.625,174.144,214.563,2.651,14.5,46.704,2.922,3
JY37-3,3436.875,172.752,217.816,2.655,15.525,45.818,2.738,3
JY37-3,3437.25,172.894,218.228,2.658,15.879,46.057,2.826,3
JY37-3,3437.375,172.479,218.428,2.654,15.95,46.525,2.917,3
JY37-3,3437.5,171.941,218.412,2.655,15.922,46.549,3.02,3
JY37-3,3439.125,169.141,216.995,2.656,16.77,44.518,3.18,3
JY37-3,3440.625,168.692,211.118,2.614,15.361,45.036,3.148,3
JY37-3,3445.25,162.009,213.809,2.652,15.004,44.841,2.939,6
JY37-3,3447.375,168.255,216.245,2.591,14.894,43.319,3.182,3
JY37-3,3447.5,169.124,217.608,2.566,14.8,43.205,3.038,3
JY37-3,3448.25,166.108,222.707,2.612,14.869,43.238,3.132,3
JY37-3,3452,170.558,216.263,2.602,13.886,42.324,3.089,3
JY37-3,3452.125,171.226,215.953,2.598,13.693,42.986,3.02,3
JY37-3,3464.625,171.787,213.022,2.58,14.589,31.648,2.95,3
JY37-3,3465.5,171.845,206.628,2.601,15.097,45.881,2.912,3
JY37-3,3466.125,167.254,203.147,2.644,15.046,41.812,2.981,3
JY37-3,3466.25,168.777,198.958,2.652,14.741,41.166,3.071,3
JY37-3,3484.25,160.706,208.235,2.679,14.124,51.813,3.153,6
JY37-3,3484.375,161.772,211.539,2.669,14.137,52.259,3.086,6
JY37-3,3484.5,162.739,213.843,2.66,14.007,52.658,3.057,6
JY37-3,3484.75,164.952,212.562,2.649,13.868,52.802,3.073,3
JY37-3,3485,166.993,207.991,2.643,14.019,52.372,3.033,3
JY37-3,3485.125,167.637,207.509,2.64,14.036,52.184,2.982,3
JY37-3,3485.5,165.833,208.745,2.618,13.402,50.728,2.884,3
JY37-3,3485.625,164.019,206.723,2.614,13.343,50.221,2.89,3
JY37-3,3485.75,161.78,203.102,2.62,13.425,49.787,2.922,3
JY37-3,3488.125,160.161,207.081,2.6,13.247,53.371,2.929,3
JY37-3,3488.25,161.708,207.834,2.598,13.342,52.629,2.977,3
JY37-3,3488.375,163.139,208.282,2.602,13.6,52.033,3.055,3
JY37-3,3488.5,164.477,208.565,2.607,13.921,51.675,3.128,3
JY37-3,3488.625,165.663,208.883,2.61,14.203,51.365,3.18,3
JY37-3,3488.75,166.697,209.233,2.612,14.443,50.991,3.207,3
JY37-3,3488.875,167.676,209.381,2.612,14.693,50.746,3.201,3
JY37-3,3489,168.716,209.214,2.613,15.015,50.863,3.162,3
JY37-3,3493.25,159.956,205.991,2.614,13.717,50.273,3.123,3
JY37-3,3493.375,161.036,205.919,2.62,13.929,50.592,3.169,3
JY37-3,3493.5,161.856,205.817,2.623,14.127,50.389,3.199,3
JY37-3,3493.625,162.44,205.789,2.622,14.334,49.641,3.196,3
JY37-3,3493.75,162.957,205.926,2.621,14.663,48.666,3.169,3
JY37-3,3494.125,165.026,205.831,2.619,15.11,47.268,3.107,3
JY37-3,3494.25,165.571,205.599,2.615,15.127,46.641,3.125,3
JY37-3,3494.375,165.639,205.719,2.614,15.28,45.706,3.126,3
JY37-3,3494.5,165.116,206.381,2.617,15.313,44.648,3.182,3
JY37-3,3495.75,160.668,208.262,2.608,14.562,48.017,3.03,3
JY37-3,3495.875,160.564,208.705,2.613,14.406,49.265,3.013,3
JY37-3,3496,160.753,208.861,2.622,14.316,51.159,3.009,3
JY37-3,3496.125,161.046,208.271,2.629,14.3,53.254,3.02,3
JY37-3,3496.25,161.242,206.923,2.632,14.213,54.576,3.043,3
JY37-3,3496.375,161.202,205.252,2.633,14.005,54.418,3.074,3
JY37-3,3496.5,160.96,204.012,2.634,13.868,53.067,3.1,3
JY37-3,3496.625,160.837,203.758,2.638,13.989,51.856,3.109,3
JY37-3,3496.75,161.328,204.633,2.641,14.246,51.86,3.094,3
JY37-3,3497.125,164.976,208.014,2.62,14.485,49.654,2.997,3
JY37-3,3497.25,165.452,207.205,2.616,14.58,44.137,2.976,3
JY37-3,3497.375,165.461,205.918,2.615,14.696,40.225,2.953,3
JY37-3,3497.5,165.151,205.107,2.613,14.838,40.52,2.917,3
JY37-3,3497.75,165.722,206.402,2.609,15.375,50.788,2.81,3
JY37-3,3498.375,167.031,208.642,2.61,15.8,49.109,3.189,3
JY37-3,3498.5,166.775,207.788,2.598,15.995,47.925,3.193,3
JY37-3,3499.125,164.896,211.622,2.614,16.098,41.817,3.22,3
JY37-3,3499.25,164.811,211.251,2.609,17.642,41.292,3.194,3
JY37-3,3499.375,164.613,210.026,2.601,18.755,41.243,3.185,3
JY37-3,3499.5,164.108,208.47,2.598,17.212,41.375,3.186,3
JY37-3,3499.625,163.15,207.255,2.601,14.38,41.739,3.183,3
JY37-3,3501.75,157.702,202.705,2.644,14.153,45.541,2.902,6
JY37-3,3502.5,163.033,211.055,2.622,15.73,46.744,3.087,3
JY37-3,3504.875,160.648,200.672,2.59,14.219,46.152,3.047,3
JY37-3,3505,160.918,199.735,2.603,14.218,46.238,3.042,3
JY37-3,3505.125,161.683,199.495,2.621,14.353,46.473,3.092,3
JY37-3,3507.625,166,211.501,2.606,15.388,45.102,3.232,3
JY37-3,3507.75,166.953,212.55,2.602,15.611,44.483,3.111,3
JY37-3,3507.875,167.752,213.423,2.605,15.638,43.797,3.001,3
JY37-3,3508,168.259,213.56,2.609,15.499,43.307,2.904,3
JY37-3,3509.5,164.596,208.764,2.593,14.012,46.464,3.094,3
JY37-3,3513.625,162.833,211.184,2.587,13.437,36.363,2.97,3
JY37-3,3513.75,165.269,211.977,2.582,13.441,33.382,2.923,3
JY37-3,3514.75,169.708,206.354,2.541,15.656,51.852,3.109,3
JY37-3,3516.875,164.639,215.146,2.583,16.231,40.772,3.186,3
JY37-3,3517,163.151,215.85,2.581,16.359,42.352,3.216,3
JY37-3,3519,156.515,222.525,2.619,15.004,41.928,2.899,6
JY37-3,3519.125,158.089,222.37,2.624,14.926,41.21,2.935,6
JY37-3,3519.375,161.087,216.67,2.616,14.667,39.849,2.975,3
JY37-3,3519.625,164.071,207.963,2.607,14.759,40.667,2.862,3
JY37-3,3520.375,165.191,212.919,2.608,16.574,29.704,2.943,3
JY37-3,3520.5,164.803,215.182,2.603,16.88,34.248,3.016,3
JY37-3,3520.625,164.363,216.148,2.602,17.224,39.348,3.033,3
JY37-3,3520.75,163.231,215.846,2.6,17.371,42.467,3.014,3
JY37-3,3520.875,160.815,214.602,2.595,17.221,43.905,2.979,3
JY37-3,3523,155.022,189.661,2.741,15.768,28.585,2.808,6
JY37-3,3524.375,157.427,221.305,2.579,17.123,42.022,2.962,6
JY37-3,3524.5,158.32,222.24,2.564,17.015,41.372,3.034,3
JY37-3,3524.625,159.224,221.746,2.561,16.944,41.238,3.114,3
JY37-3,3526.25,161.109,218.025,2.604,16.885,37.545,3.125,3
JY37-3,3526.625,157.491,221.461,2.585,16.507,33.59,2.831,6
JY37-3,3526.75,156.759,222.412,2.577,16.446,32.683,2.771,6
JY37-3,3526.875,156.303,222.303,2.571,16.471,32.56,2.715,6
JY37-3,3527.875,158.305,219.929,2.597,17.405,32.585,2.694,6
JY37-3,3528,158.332,221.666,2.609,18.123,31.678,2.777,6
JY37-3,3528.125,161.744,222.543,2.613,16.426,30.806,2.872,3
JY37-3,3528.25,163.483,222.327,2.612,14.452,30.656,2.98,3
JY37-3,3528.375,164.788,221.225,2.612,14.622,31.283,3.102,3
JY37-3,3529.375,163.013,221.198,2.585,15.649,29.901,3.224,3
JY37-3,3529.5,163.762,221.776,2.581,15.918,29.761,3.183,3
JY37-3,3529.625,164.222,222.125,2.576,16.284,29.69,3.19,3
JY37-3,3529.75,164.216,222.03,2.57,16.397,29.869,3.225,3
JY37-3,3531.75,160.948,215.804,2.619,16.292,31.745,2.988,3
JY37-3,3531.875,160.925,211.556,2.615,16.046,31.214,2.888,3
JY37-3,3532,160.855,208.201,2.615,15.872,30.256,2.804,3
JY37-3,3532.125,160.939,206.633,2.62,15.899,29.503,2.739,3
JY37-3,3532.25,161.168,207.044,2.62,15.9,29.484,2.689,3
JY37-3,3532.375,161.425,208.543,2.626,16.383,30.553,2.661,3
JY37-3,3532.5,161.627,208.583,2.632,16.396,32.739,2.669,3
JY37-3,3532.875,161.578,214.851,2.608,16.153,51.402,2.901,3
JY37-3,3534.25,160.415,208.914,2.667,15.846,15.724,2.971,6
JY37-3,3534.5,162.61,214.575,2.66,16.877,18.583,3.214,6
JY37-3,3535.5,160.759,221.882,2.563,17.626,32.561,3.202,3
JY37-3,3535.625,159.572,222.989,2.57,17.868,43.539,3.137,3
JY37-3,3535.75,158.753,223.937,2.58,18.088,52.839,3.101,3
JY37-3,3535.875,158.449,224.187,2.583,18.164,55.057,3.094,3
JY37-3,3536,158.756,223.446,2.58,17.896,50.698,3.109,3
JY37-3,3536.125,159.534,221.84,2.575,17.408,45.547,3.151,3
JY37-3,3537.375,155.69,222.531,2.627,18.484,28.089,2.903,6
JY37-3,3537.5,155.689,223.107,2.627,18.662,27.659,2.897,6
JY37-3,3537.625,156.829,222.965,2.628,18.542,27.53,2.953,6
JY37-3,3537.75,157.478,222.101,2.626,18.15,27.433,3.071,6
JY37-3,3537.875,158.056,220.507,2.623,17.772,27.226,3.237,3
JY37-3,3541,157.422,215.171,2.587,15.685,25.65,3.284,6
JY37-3,3541.125,157.195,214.915,2.588,15.688,26.124,3.274,6
JY37-3,3545,158.974,218.675,2.644,15.983,15.208,2.8,6
JY37-3,3545.125,161.268,218.763,2.641,16.172,15.353,2.733,3
